"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]","Alin lämpötila [°C]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Keskituulen nopeus [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]","Kovin puuska [m/s]"
"Jyväskylä lentoasema","2024","5","21","04:00","6.9","3.9","1.9","73","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","05:00","9.9","8.6","7.1","46","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","06:00","11.1","10.1","9.5","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","07:00","12.1","11.3","10.6","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","08:00","13.4","12.5","11.5","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","09:00","14.5","13.5","12.3","29","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","10:00","15.5","14.6","14","28","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","11:00","17.1","15.8","14.5","27","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","12:00","17.8","16.7","15.8","26","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","13:00","19.2","17.5","16.4","26","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","14:00","19","18.1","17.4","25","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","15:00","18.6","17.9","17.1","27","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","16:00","18.9","17.9","17.5","27","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","17:00","17.4","17","16.7","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","18:00","16.6","16.1","15.6","34","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","19:00","15.5","14.7","14.2","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","20:00","14.2","13.6","12.9","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","21:00","13.1","12.9","12.5","43","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","22:00","12.7","12.1","11.8","49","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","21","23:00","12.2","11.6","11.2","52","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","00:00","11.6","11.2","10.7","53","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","01:00","10.7","10.1","9.8","63","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","02:00","10.1","9.6","8.3","64","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","03:00","8.3","7.3","6.5","76","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","04:00","10.5","9.5","8.3","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","05:00","11.9","10.8","9.8","61","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","06:00","14.3","13.5","12.1","46","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","07:00","16.1","15.3","14.1","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","08:00","18","16.8","16","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","09:00","19.1","18.3","17.9","24","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","10:00","20.4","19.5","18.7","26","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","11:00","21.2","20.5","19.9","26","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","12:00","21.6","20.8","20.2","27","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","13:00","23.3","22.2","21.3","27","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","14:00","22.9","22.2","21.4","28","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","15:00","23.3","22.7","22.2","28","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","16:00","22.5","22.2","21.9","28","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","17:00","22.2","21.8","21.5","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","18:00","22.1","21.4","20.3","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","19:00","20.4","19.1","17.2","38","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","20:00","17.2","15.8","14.7","48","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","21:00","14.6","13.2","12.2","59","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","22:00","12.1","11.4","10.4","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","22","23:00","10.4","9.8","9.3","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","00:00","9.7","8.9","8.6","79","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","01:00","9.1","8","7","83","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","02:00","8.1","7.8","7.5","87","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","03:00","9.8","8.9","8","83","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","04:00","14.2","11.7","9.9","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","05:00","18.2","16.3","14.2","54","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","06:00","20.5","19.3","18.1","41","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","07:00","21.1","20.6","20.1","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","08:00","22.5","21.6","20.9","35","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","09:00","23.6","22.9","22.2","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","10:00","24.1","23.5","22.8","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","11:00","24.6","24.2","23.6","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","12:00","25.1","24.6","24.2","29","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","13:00","25.1","24.6","24.3","28","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","14:00","25.1","24.6","24.1","29","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","15:00","24.8","24.4","24.1","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","16:00","24.7","24.2","23.9","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","17:00","24","23.6","23.2","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","18:00","23.2","22.6","21.6","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","19:00","21.7","20.7","19.4","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","20:00","19.4","18.3","17.5","44","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","21:00","17.4","15.6","14.1","52","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","22:00","14.3","13.4","12.7","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","23","23:00","12.8","12","11.4","68","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","00:00","11.7","10.9","10.1","73","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","01:00","10.4","9.5","8.9","78","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","02:00","9.7","8.7","8.3","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","03:00","12.4","10","8.6","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","04:00","15","13.6","12.2","67","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","05:00","17.4","16.2","15","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","06:00","20.9","19.2","17.5","52","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","07:00","23","21.8","20.7","41","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","08:00","24.1","23.3","22.4","37","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","09:00","25.3","24.5","23.7","32","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","10:00","26.1","25.4","24.9","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","11:00","26.5","25.7","24.9","32","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","12:00","26.9","26","25.2","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","13:00","26.4","26","25.4","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","14:00","27.1","26.3","25.2","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","15:00","25.1","24.2","18.8","37","-","-","-","0.4","-","-"
"Jyväskylä lentoasema","2024","5","24","16:00","18.3","16.1","15.3","88","-","-","-","3.6","-","-"
"Jyväskylä lentoasema","2024","5","24","17:00","15.4","15.2","15.1","96","-","-","-","2.2","-","-"
"Jyväskylä lentoasema","2024","5","24","18:00","15.3","15.2","15","98","-","-","-","0.2","-","-"
"Jyväskylä lentoasema","2024","5","24","19:00","15","14.9","14.8","99","-","-","-","0.2","-","-"
"Jyväskylä lentoasema","2024","5","24","20:00","14.9","14.8","14.7","99","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","21:00","14.9","14.8","14.7","99","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","22:00","14.9","14.8","14.6","99","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","24","23:00","14.7","14.4","14.2","99","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","00:00","14.3","14.2","13.9","99","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","01:00","14.3","13.9","12.8","98","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","02:00","13.6","12.9","12.1","100","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","03:00","14.4","14.1","13.6","97","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","04:00","14.6","14.4","14.3","95","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","05:00","14.9","14.8","14.5","93","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","06:00","15.5","15.2","14.9","90","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","07:00","16.1","15.6","15.4","85","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","08:00","17.2","16.5","16","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","09:00","17.6","17","16.5","80","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","10:00","19.6","18.2","17.7","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","11:00","20.7","19.3","18.5","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","12:00","20.9","20.4","19.7","66","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","13:00","21.7","21","20.5","64","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","14:00","21.8","21.3","20.9","62","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","15:00","21.4","20.4","19.8","66","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","16:00","20.6","19.8","19.2","68","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","17:00","19.4","19","18.6","69","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","18:00","18.9","18.5","18.2","72","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","19:00","18.1","17.6","16.9","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","20:00","16.8","16.1","15.7","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","21:00","15.8","14.9","14.2","87","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","22:00","14.4","13.8","13.3","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","25","23:00","13.4","12.7","11.5","95","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","00:00","12.3","12.1","11.6","96","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","01:00","11.7","11.5","11.1","94","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","02:00","11.4","11.1","10.5","85","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","03:00","11","10.6","10.1","79","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","04:00","12.1","11.5","11","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","05:00","13.4","12.5","12","68","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","06:00","15.9","14.7","13.3","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","07:00","18.7","17.5","16.1","48","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","08:00","19.9","19","18.4","35","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","09:00","20.2","19.6","19.2","35","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","10:00","21","20.3","19.6","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","11:00","21.5","20.8","20.2","35","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","12:00","21.8","21.3","20.6","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","13:00","22.7","21.9","21.3","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","14:00","22.5","22","21.6","30","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","15:00","22.7","22.2","21.8","29","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","16:00","23.5","22.5","22.1","29","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","17:00","22.4","22.2","22","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","18:00","22","21.4","20.3","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","19:00","20.3","19.1","17.9","45","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","20:00","17.9","16.3","14.9","59","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","21:00","14.8","14.2","13.6","70","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","22:00","14.1","13.5","13","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","26","23:00","13.3","12.1","11.4","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","00:00","11.6","11.3","10.9","88","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","01:00","11.3","10.9","10.7","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","02:00","11.8","10.8","10.5","91","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","03:00","13.9","13.1","11.8","90","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","04:00","17.3","15.8","13.9","89","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","05:00","19.4","18.4","17.2","80","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","06:00","20.9","20","19.1","73","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","07:00","22.1","21.3","20.6","67","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","08:00","23.6","22.7","21.8","60","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","09:00","24.6","23.9","23","56","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","10:00","25.4","24.6","24","51","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","11:00","26.9","25.3","24.1","46","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","12:00","26.7","26.1","25.3","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","13:00","26.8","26.1","25.2","41","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","14:00","27.1","26.3","25.5","41","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","15:00","26.6","25.5","25.2","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","16:00","25.5","25","24.5","45","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","17:00","24.4","23.8","23.3","45","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","18:00","23.5","23","22.2","47","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","19:00","22.3","21.2","20.1","55","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","20:00","20.2","19","18.1","64","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","21:00","18.5","16.7","15.5","75","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","22:00","15.5","14.6","13.1","86","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","27","23:00","13.8","13.4","13","90","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","00:00","13","12.3","11.7","93","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","01:00","12.5","11.7","10.7","96","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","02:00","12.6","11.5","11.1","98","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","03:00","14.8","13.1","11.6","89","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","04:00","17","15.6","14.6","82","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","05:00","19.7","18.6","17","71","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","06:00","22.5","21.5","19.8","55","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","07:00","24.3","23.3","22.5","43","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","08:00","25.2","24.6","24.1","40","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","09:00","26.2","25.6","25.1","35","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","10:00","27","26.1","24.9","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","11:00","26.5","25.6","24.4","39","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","12:00","27.1","25.3","23.9","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","13:00","27.4","26.8","25.9","31","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","14:00","27.7","27.1","26.6","32","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","15:00","27.7","27.3","26.6","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","16:00","27.7","26.9","25.8","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","17:00","27","26.7","25.7","33","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","18:00","26.6","25.9","25.2","36","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","19:00","25.2","23.3","21.9","43","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","20:00","21.9","19.9","17.5","56","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","21:00","17.5","16.4","15.3","74","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","22:00","15.8","15.2","13.3","79","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","28","23:00","15.5","14.5","13.2","84","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","29","00:00","14","13.2","12.6","89","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","29","01:00","14.2","12.6","11.7","87","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","29","02:00","14.2","13.5","12.5","76","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","29","03:00","13.9","13.1","12","81","-","-","-","0","-","-"
"Jyväskylä lentoasema","2024","5","29","04:00","18.3","16.1","13.9","74","-","-","-","0","-","-"
