"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]","Alin lämpötila [°C]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Keskituulen nopeus [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]","Kovin puuska [m/s]"
"Jyväskylä lentoasema AWOS","2024","5","21","23:00","12.6","11.6","11.1","53","1.4","321","1.1","-","1025.9","1.7"
"Jyväskylä lentoasema AWOS","2024","5","22","00:00","11.3","10.9","10.2","58","1.4","305","0.8","-","1026","1.4"
"Jyväskylä lentoasema AWOS","2024","5","22","01:00","10.8","10.2","9.8","62","1.8","330","1.4","-","1026","2.3"
"Jyväskylä lentoasema AWOS","2024","5","22","02:00","10.2","9.4","8.4","66","1.3","320","0.9","-","1026.2","1.5"
"Jyväskylä lentoasema AWOS","2024","5","22","03:00","8.2","7.6","7.1","74","1.1","290","0.7","-","1026.5","1.4"
"Jyväskylä lentoasema AWOS","2024","5","22","04:00","9.2","8.5","7.8","75","1.2","316","0.6","-","1026.7","1.4"
"Jyväskylä lentoasema AWOS","2024","5","22","05:00","11.9","10.4","9.1","66","1.1","316","0.7","-","1026.7","1.5"
"Jyväskylä lentoasema AWOS","2024","5","22","06:00","14.5","13.4","11.8","44","1.6","274","1.1","-","1026.5","2.6"
"Jyväskylä lentoasema AWOS","2024","5","22","07:00","16.1","15.3","14.1","35","1.7","294","1.2","-","1026.5","3"
"Jyväskylä lentoasema AWOS","2024","5","22","08:00","17.9","16.7","15.7","29","2.6","303","2","-","1026.4","4.6"
"Jyväskylä lentoasema AWOS","2024","5","22","09:00","19.1","18.1","17.3","24","3.3","296","2.5","-","1026.1","5.8"
"Jyväskylä lentoasema AWOS","2024","5","22","10:00","20.3","19.4","18.8","25","3.5","333","2.5","-","1025.9","5.4"
"Jyväskylä lentoasema AWOS","2024","5","22","11:00","21.1","20.2","19.6","26","3.9","213","2.7","-","1025.7","6.7"
"Jyväskylä lentoasema AWOS","2024","5","22","12:00","21.9","20.8","20.2","26","2.7","68","1.9","-","1025.4","5.2"
"Jyväskylä lentoasema AWOS","2024","5","22","13:00","22.7","21.9","21.3","26","3.8","278","2.5","-","1025","5.6"
"Jyväskylä lentoasema AWOS","2024","5","22","14:00","23.1","22.4","21.4","27","2.7","287","2.1","-","1024.6","5.4"
"Jyväskylä lentoasema AWOS","2024","5","22","15:00","23.4","22.7","22.1","27","2.6","255","2","-","1024.1","4.7"
"Jyväskylä lentoasema AWOS","2024","5","22","16:00","22.7","22.1","21.9","28","4.1","145","3","-","1023.8","5.3"
"Jyväskylä lentoasema AWOS","2024","5","22","17:00","22.1","21.7","21.3","30","4.6","131","4","-","1023.5","5.7"
"Jyväskylä lentoasema AWOS","2024","5","22","18:00","21.4","20.9","20.2","33","3.7","191","2.7","-","1023.4","5.2"
"Jyväskylä lentoasema AWOS","2024","5","22","19:00","20.3","19.7","18.7","34","3.1","170","2.3","-","1023.9","4.9"
"Jyväskylä lentoasema AWOS","2024","5","22","20:00","18.6","15.7","13.7","51","2.1","150","1","-","1024.7","2.8"
"Jyväskylä lentoasema AWOS","2024","5","22","21:00","13.7","12.3","11.1","66","0.8","308","0.5","-","1025.2","1.1"
"Jyväskylä lentoasema AWOS","2024","5","22","22:00","11.7","10.6","9.3","73","0.7","313","0.5","-","1025.6","1"
"Jyväskylä lentoasema AWOS","2024","5","22","23:00","10","9.1","8.2","81","0.5","126","0.4","-","1026","0.8"
"Jyväskylä lentoasema AWOS","2024","5","23","00:00","8.6","8","7.3","87","0.6","161","0.3","-","1026.3","0.9"
"Jyväskylä lentoasema AWOS","2024","5","23","01:00","7.7","7.2","6.3","91","0.7","185","0.5","-","1026.7","1"
"Jyväskylä lentoasema AWOS","2024","5","23","02:00","7","6.6","6.3","93","0.5","147","0.4","-","1027","0.8"
"Jyväskylä lentoasema AWOS","2024","5","23","03:00","9.5","7.9","6.8","87","1.7","122","1","-","1027.1","1.9"
"Jyväskylä lentoasema AWOS","2024","5","23","04:00","13.7","11.1","9.1","77","1.7","130","1.3","-","1027.2","2.1"
"Jyväskylä lentoasema AWOS","2024","5","23","05:00","18.1","15.9","13.7","57","2.6","238","2","-","1027.1","4.2"
"Jyväskylä lentoasema AWOS","2024","5","23","06:00","20.2","19.3","18.1","40","3.9","255","3.4","-","1027.1","6.2"
"Jyväskylä lentoasema AWOS","2024","5","23","07:00","21.3","20.5","19.7","36","3.9","240","3.4","-","1027.2","5.8"
"Jyväskylä lentoasema AWOS","2024","5","23","08:00","22","21.3","20.4","35","3.9","239","2.7","-","1027","5.9"
"Jyväskylä lentoasema AWOS","2024","5","23","09:00","23.3","22.4","21.7","33","4.2","206","3.2","-","1026.8","7.2"
"Jyväskylä lentoasema AWOS","2024","5","23","10:00","24.3","23.3","22.7","31","5","205","4.2","-","1026.6","8.3"
"Jyväskylä lentoasema AWOS","2024","5","23","11:00","24.5","23.7","23.1","31","6","201","5.1","-","1026.5","9.9"
"Jyväskylä lentoasema AWOS","2024","5","23","12:00","24.5","23.9","23.5","29","6.6","206","5.5","-","1026.4","9.4"
"Jyväskylä lentoasema AWOS","2024","5","23","13:00","24.6","24","23.5","29","6.3","187","5.6","-","1026.2","9.7"
"Jyväskylä lentoasema AWOS","2024","5","23","14:00","24.6","24.1","23.7","29","5.9","196","4.9","-","1025.9","8.3"
"Jyväskylä lentoasema AWOS","2024","5","23","15:00","24.3","24","23.7","30","5.7","180","5.1","-","1025.5","9.3"
"Jyväskylä lentoasema AWOS","2024","5","23","16:00","24.3","23.8","23.5","31","6","181","5.1","-","1025.3","8.7"
"Jyväskylä lentoasema AWOS","2024","5","23","17:00","23.7","23.3","22.8","31","6","178","4.9","-","1025.1","9.1"
"Jyväskylä lentoasema AWOS","2024","5","23","18:00","22.9","22.3","21.4","32","4.4","182","3.9","-","1024.8","6.6"
"Jyväskylä lentoasema AWOS","2024","5","23","19:00","21.5","20.7","19.9","36","4.4","180","2.9","-","1024.9","5.6"
"Jyväskylä lentoasema AWOS","2024","5","23","20:00","19.9","18.9","17.8","41","2.5","181","2.3","-","1025.3","3.9"
"Jyväskylä lentoasema AWOS","2024","5","23","21:00","17.8","15.6","13.4","53","2.3","182","1.6","-","1025.9","2.8"
"Jyväskylä lentoasema AWOS","2024","5","23","22:00","13.4","12.1","11.1","70","1.6","154","1.2","-","1026.2","2.4"
"Jyväskylä lentoasema AWOS","2024","5","23","23:00","11.1","10.4","9.3","78","0.9","94","0.6","-","1026.5","1.2"
"Jyväskylä lentoasema AWOS","2024","5","24","00:00","9.9","8.9","8.3","85","1.3","155","0.8","-","1026.7","2.3"
"Jyväskylä lentoasema AWOS","2024","5","24","01:00","8.5","8","7.3","89","1.4","162","0.5","-","1026.6","2"
"Jyväskylä lentoasema AWOS","2024","5","24","02:00","8.1","7.6","7.3","89","1","341","0.5","-","1026.7","1.3"
"Jyväskylä lentoasema AWOS","2024","5","24","03:00","10.2","8.5","7.4","87","0.5","227","0.2","-","1026.6","0.4"
"Jyväskylä lentoasema AWOS","2024","5","24","04:00","13.8","12","10.1","75","1.2","121","0.7","-","1026.4","1.8"
"Jyväskylä lentoasema AWOS","2024","5","24","05:00","16.9","15.6","13.9","62","2","141","1.7","-","1025.9","3.2"
"Jyväskylä lentoasema AWOS","2024","5","24","06:00","20.3","18.7","17.1","54","3.4","171","2.6","-","1025.5","4.9"
"Jyväskylä lentoasema AWOS","2024","5","24","07:00","22.2","21.3","20.2","42","4","184","3.4","-","1025.2","5.2"
"Jyväskylä lentoasema AWOS","2024","5","24","08:00","24.1","22.9","22.1","37","4.2","186","3.5","-","1024.8","6"
"Jyväskylä lentoasema AWOS","2024","5","24","09:00","24.6","24.1","23.4","33","5.4","204","4.5","-","1024.3","8.1"
"Jyväskylä lentoasema AWOS","2024","5","24","10:00","25.9","24.8","24.2","32","6.2","183","5.5","-","1023.9","8.8"
"Jyväskylä lentoasema AWOS","2024","5","24","11:00","25.8","25.1","24.6","33","5.8","196","4.7","-","1023.3","9.3"
"Jyväskylä lentoasema AWOS","2024","5","24","12:00","26.4","25.3","24.5","31","7","180","5.6","-","1022.9","10.8"
"Jyväskylä lentoasema AWOS","2024","5","24","13:00","26.1","25.5","24.9","31","6.3","182","5.4","-","1022.5","9.9"
"Jyväskylä lentoasema AWOS","2024","5","24","14:00","26.5","25.6","25","31","5.7","195","5","-","1021.7","8.8"
"Jyväskylä lentoasema AWOS","2024","5","24","15:00","25","24.1","18.7","37","6.3","212","4.5","-","1021.5","11"
"Jyväskylä lentoasema AWOS","2024","5","24","16:00","18.5","16.4","15.6","85","7.4","318","5.2","-","1023.4","13.2"
"Jyväskylä lentoasema AWOS","2024","5","24","17:00","15.7","15.5","15.4","93","2.8","20","1.4","-","1023.5","2.8"
"Jyväskylä lentoasema AWOS","2024","5","24","18:00","15.6","15.3","15.1","97","3.2","151","2.2","-","1023","4.2"
"Jyväskylä lentoasema AWOS","2024","5","24","19:00","15.1","15","14.9","97","3.5","158","2.1","-","1022.3","4.5"
"Jyväskylä lentoasema AWOS","2024","5","24","20:00","15","14.9","14.7","98","1.4","165","0.7","-","1022.3","1.7"
"Jyväskylä lentoasema AWOS","2024","5","24","21:00","15","14.8","14.5","98","1.5","222","1.2","-","1022.7","2.1"
"Jyväskylä lentoasema AWOS","2024","5","24","22:00","15.1","14.9","14.8","97","1.6","210","1.2","-","1022.8","2.6"
"Jyväskylä lentoasema AWOS","2024","5","24","23:00","14.8","14.4","14.1","98","1.9","240","1","-","1023","2.8"
"Jyväskylä lentoasema AWOS","2024","5","25","00:00","14.4","13.6","13","99","2.2","268","1.8","-","1023","3.2"
"Jyväskylä lentoasema AWOS","2024","5","25","01:00","13.5","12.6","11.7","100","2.8","251","2","-","1023","3.8"
"Jyväskylä lentoasema AWOS","2024","5","25","02:00","14.1","12.4","11.1","99","2.4","352","1.4","-","1023.3","3.5"
"Jyväskylä lentoasema AWOS","2024","5","25","03:00","14.6","14.3","13.9","95","2.9","312","1.9","-","1023.4","4.6"
"Jyväskylä lentoasema AWOS","2024","5","25","04:00","14.8","14.6","14.4","93","3","323","2","-","1023.7","4"
"Jyväskylä lentoasema AWOS","2024","5","25","05:00","15.1","14.9","14.6","91","3","323","2.4","-","1023.8","4.4"
"Jyväskylä lentoasema AWOS","2024","5","25","06:00","15.6","15.3","15","88","2.3","346","1.7","-","1024","3.3"
"Jyväskylä lentoasema AWOS","2024","5","25","07:00","16.2","15.8","15.4","82","2.2","356","1.5","-","1024.2","3.1"
"Jyväskylä lentoasema AWOS","2024","5","25","08:00","17","16.5","16.1","79","1.8","352","1.1","-","1024.5","3.1"
"Jyväskylä lentoasema AWOS","2024","5","25","09:00","18.4","17.3","16.7","77","2.7","28","2","-","1024.7","4.1"
"Jyväskylä lentoasema AWOS","2024","5","25","10:00","19.3","18.3","17.4","73","2.8","23","1.9","-","1024.9","4.4"
"Jyväskylä lentoasema AWOS","2024","5","25","11:00","20.8","19.6","18.6","67","2.3","3","1.6","-","1025","3.9"
"Jyväskylä lentoasema AWOS","2024","5","25","12:00","21.8","20.6","20","63","3.2","25","2.6","-","1024.9","5"
"Jyväskylä lentoasema AWOS","2024","5","25","13:00","21.5","20.9","20.2","63","3.1","11","2.5","-","1024.7","5"
"Jyväskylä lentoasema AWOS","2024","5","25","14:00","21.6","21.2","20.6","62","2.9","15","2.3","-","1024.3","4.6"
"Jyväskylä lentoasema AWOS","2024","5","25","15:00","21.1","20.5","19.9","65","4.7","53","3.6","-","1024.5","6.3"
"Jyväskylä lentoasema AWOS","2024","5","25","16:00","21","20","19.4","66","4.3","39","3.7","-","1024.9","6.2"
"Jyväskylä lentoasema AWOS","2024","5","25","17:00","19.5","19.1","18.8","67","3.9","40","3.3","-","1025.1","5.4"
"Jyväskylä lentoasema AWOS","2024","5","25","18:00","19","18.6","18.3","70","4","24","3.2","-","1025.5","5.3"
"Jyväskylä lentoasema AWOS","2024","5","25","19:00","18.4","17.8","17.2","74","2.7","12","1.9","-","1025.8","3.8"
"Jyväskylä lentoasema AWOS","2024","5","25","20:00","17.2","16.5","15.1","82","1.9","6","1.5","-","1026.2","2.3"
"Jyväskylä lentoasema AWOS","2024","5","25","21:00","15.3","14.3","13","91","1.3","337","1.1","-","1026.6","1.7"
"Jyväskylä lentoasema AWOS","2024","5","25","22:00","14.1","13.2","12.4","93","1.3","331","0.8","-","1026.9","1.6"
"Jyväskylä lentoasema AWOS","2024","5","25","23:00","12.8","12.2","11.7","95","1.9","343","1.3","-","1027.1","3"
"Jyväskylä lentoasema AWOS","2024","5","26","00:00","13","11.9","11.2","94","1.9","3","1.4","-","1027.3","2.8"
"Jyväskylä lentoasema AWOS","2024","5","26","01:00","13.1","12.3","10.9","85","2.4","1","2.1","-","1027.6","3.2"
"Jyväskylä lentoasema AWOS","2024","5","26","02:00","12.3","11","10.3","85","2.3","360","1.5","-","1028","3.1"
"Jyväskylä lentoasema AWOS","2024","5","26","03:00","11.7","10.5","9.7","79","1.7","343","1.5","-","1028.4","3.1"
"Jyväskylä lentoasema AWOS","2024","5","26","04:00","12.4","12","11.7","62","1.8","2","1.4","-","1028.7","2.7"
"Jyväskylä lentoasema AWOS","2024","5","26","05:00","14","12.9","12.3","60","2.1","8","1.8","-","1028.8","3"
"Jyväskylä lentoasema AWOS","2024","5","26","06:00","16.5","15.1","13.8","55","2.1","8","1.7","-","1028.6","2.9"
"Jyväskylä lentoasema AWOS","2024","5","26","07:00","18.8","17.7","16.3","47","1.9","13","1.6","-","1028.4","3.1"
"Jyväskylä lentoasema AWOS","2024","5","26","08:00","19.6","19.1","18.7","31","2.8","41","2.3","-","1028.5","4.9"
"Jyväskylä lentoasema AWOS","2024","5","26","09:00","20.2","19.6","19.1","34","3","65","2.4","-","1028.5","5.6"
"Jyväskylä lentoasema AWOS","2024","5","26","10:00","21","20.2","19.5","35","2.7","40","2.1","-","1028.4","4.7"
"Jyväskylä lentoasema AWOS","2024","5","26","11:00","21.6","20.7","19.9","35","3.5","86","2.5","-","1028.2","5.7"
"Jyväskylä lentoasema AWOS","2024","5","26","12:00","21.8","21.2","20.7","33","2.8","117","2.2","-","1028.1","5.8"
"Jyväskylä lentoasema AWOS","2024","5","26","13:00","22.6","21.6","21","31","3.1","159","2.3","-","1027.8","5.3"
"Jyväskylä lentoasema AWOS","2024","5","26","14:00","22.7","22.1","21.6","29","2.5","98","2","-","1027.2","4.7"
"Jyväskylä lentoasema AWOS","2024","5","26","15:00","23.1","22.3","21.6","29","2.8","135","1.8","-","1026.7","4.1"
"Jyväskylä lentoasema AWOS","2024","5","26","16:00","22.9","22.4","22","29","3","134","1.9","-","1026.5","4.8"
"Jyväskylä lentoasema AWOS","2024","5","26","17:00","22.9","22.3","21.7","31","2.6","126","2.2","-","1026.2","4"
"Jyväskylä lentoasema AWOS","2024","5","26","18:00","22","21.4","20.6","35","3","106","2.7","-","1025.9","4.1"
"Jyväskylä lentoasema AWOS","2024","5","26","19:00","20.9","18.2","15.9","51","2.9","114","2.1","-","1025.8","3.7"
"Jyväskylä lentoasema AWOS","2024","5","26","20:00","16","15","13.8","67","0.6","309","0.4","-","1026","0.9"
"Jyväskylä lentoasema AWOS","2024","5","26","21:00","14.2","13.2","12.1","76","1","165","0.6","-","1026.1","1.7"
"Jyväskylä lentoasema AWOS","2024","5","26","22:00","12.2","11.9","11.5","86","1.1","127","0.6","-","1026.2","1.5"
"Jyväskylä lentoasema AWOS","2024","5","26","23:00","11.8","11.2","10.5","90","0.8","163","0.3","-","1026.3","0.8"
"Jyväskylä lentoasema AWOS","2024","5","27","00:00","11.2","10.5","10.1","93","0.6","158","0.4","-","1026.1","0.8"
"Jyväskylä lentoasema AWOS","2024","5","27","01:00","10.3","10.1","9.9","94","1","157","0.8","-","1026","1.7"
"Jyväskylä lentoasema AWOS","2024","5","27","02:00","10.7","10.1","9.8","93","1.4","185","0.9","-","1025.8","2"
"Jyväskylä lentoasema AWOS","2024","5","27","03:00","12.2","11.5","10.8","90","3.1","194","2.3","-","1025.6","4.1"
"Jyväskylä lentoasema AWOS","2024","5","27","04:00","16.7","14.8","12","91","3.2","208","2.8","-","1025.4","4.7"
"Jyväskylä lentoasema AWOS","2024","5","27","05:00","18.8","17.8","16.8","83","3.5","230","2.8","-","1025","5"
"Jyväskylä lentoasema AWOS","2024","5","27","06:00","20.8","19.8","18.8","74","3.6","231","3","-","1024.6","4.8"
"Jyväskylä lentoasema AWOS","2024","5","27","07:00","21.9","21.1","20.3","67","3.8","235","3.2","-","1024.3","5.6"
"Jyväskylä lentoasema AWOS","2024","5","27","08:00","23.2","22.4","21.6","60","3.7","244","2.9","-","1023.9","6.1"
"Jyväskylä lentoasema AWOS","2024","5","27","09:00","24.1","23.4","22.7","56","3.1","223","2.7","-","1023.6","5.3"
"Jyväskylä lentoasema AWOS","2024","5","27","10:00","24.7","23.8","23.1","53","4.6","213","3.4","-","1023.2","7.6"
"Jyväskylä lentoasema AWOS","2024","5","27","11:00","25.8","24.6","23.8","47","4.3","240","3.4","-","1022.7","6.2"
"Jyväskylä lentoasema AWOS","2024","5","27","12:00","26.5","25.6","24.9","40","4.5","219","3.6","-","1022.3","7.6"
"Jyväskylä lentoasema AWOS","2024","5","27","13:00","26.5","25.9","25","41","5.1","191","4.2","-","1021.7","7.3"
"Jyväskylä lentoasema AWOS","2024","5","27","14:00","26.5","25.8","24.9","42","5.1","186","4.1","-","1021","8.5"
"Jyväskylä lentoasema AWOS","2024","5","27","15:00","26.2","25.3","25.1","40","5.3","210","3.6","-","1020.6","8.5"
"Jyväskylä lentoasema AWOS","2024","5","27","16:00","25.3","24.6","24.2","45","3.7","188","3.1","-","1020.4","6"
"Jyväskylä lentoasema AWOS","2024","5","27","17:00","24.3","23.8","23.3","45","4.3","233","3","-","1020.3","6.7"
"Jyväskylä lentoasema AWOS","2024","5","27","18:00","23.4","22.8","21.8","47","2.5","202","1.5","-","1020","3.7"
"Jyväskylä lentoasema AWOS","2024","5","27","19:00","22.7","20.5","18.2","63","1.3","177","0.8","-","1020","1.7"
"Jyväskylä lentoasema AWOS","2024","5","27","20:00","18.8","17.6","16.2","74","2.8","183","1.1","-","1020.3","4.4"
"Jyväskylä lentoasema AWOS","2024","5","27","21:00","16.5","15.6","14.5","83","1.5","201","0.7","-","1020.5","1.9"
"Jyväskylä lentoasema AWOS","2024","5","27","22:00","14.6","13.9","13","92","1.2","130","0.7","-","1020.5","1.5"
"Jyväskylä lentoasema AWOS","2024","5","27","23:00","13.5","12.8","12.1","95","0.8","20","0.6","-","1020.7","1.3"
"Jyväskylä lentoasema AWOS","2024","5","28","00:00","12.8","12","11.4","96","1.1","75","0.6","-","1020.7","2.4"
"Jyväskylä lentoasema AWOS","2024","5","28","01:00","11.7","11.2","10.3","98","2.5","127","1.1","-","1020.8","2.8"
"Jyväskylä lentoasema AWOS","2024","5","28","02:00","11.2","10.7","10.3","97","0.8","87","0.4","-","1020.6","1"
"Jyväskylä lentoasema AWOS","2024","5","28","03:00","12.7","11.6","10.5","94","0.8","101","0.5","-","1020.5","1.2"
"Jyväskylä lentoasema AWOS","2024","5","28","04:00","16.6","14.6","12.8","86","2.4","122","1.8","-","1020.4","2.7"
"Jyväskylä lentoasema AWOS","2024","5","28","05:00","19.6","18.3","16.6","73","2.3","177","1.3","-","1020","4"
"Jyväskylä lentoasema AWOS","2024","5","28","06:00","22.6","21.2","19.8","55","3.6","234","2.5","-","1019.7","5.5"
"Jyväskylä lentoasema AWOS","2024","5","28","07:00","24","23","22","43","4.2","226","3.6","-","1019.4","6"
"Jyväskylä lentoasema AWOS","2024","5","28","08:00","24.8","24.2","23.4","39","5.1","225","4.3","-","1019.3","7.9"
"Jyväskylä lentoasema AWOS","2024","5","28","09:00","25.9","25.2","24.6","35","5","240","4.2","-","1019.1","8.2"
"Jyväskylä lentoasema AWOS","2024","5","28","10:00","26.9","26","25.2","32","4.9","242","4.2","-","1018.8","8.3"
"Jyväskylä lentoasema AWOS","2024","5","28","11:00","26.2","25","24.3","40","5.4","187","3.9","-","1018.6","9.3"
"Jyväskylä lentoasema AWOS","2024","5","28","12:00","26.3","25.1","23.9","36","6","203","4.9","-","1018.3","9.3"
"Jyväskylä lentoasema AWOS","2024","5","28","13:00","27","26.5","25.3","32","4.8","232","4.1","-","1017.7","7.2"
"Jyväskylä lentoasema AWOS","2024","5","28","14:00","27.2","26.5","25.6","32","5.3","240","4.3","-","1017","10.2"
"Jyväskylä lentoasema AWOS","2024","5","28","15:00","27","26.5","25.7","36","4.6","224","4.2","-","1016.4","8.5"
"Jyväskylä lentoasema AWOS","2024","5","28","16:00","26.9","26.2","25.3","37","4.6","223","3.5","-","1016.1","6.5"
"Jyväskylä lentoasema AWOS","2024","5","28","17:00","26.9","26.5","25.6","33","4","224","3.2","-","1015.8","5.8"
"Jyväskylä lentoasema AWOS","2024","5","28","18:00","26.2","25.8","25.3","36","3.1","225","2.1","-","1015.7","4"
"Jyväskylä lentoasema AWOS","2024","5","28","19:00","25.3","22.2","19.8","57","1.7","222","1.3","-","1015.8","2.3"
"Jyväskylä lentoasema AWOS","2024","5","28","20:00","19.8","18.5","17.4","66","1.2","5","0.6","-","1016.3","1.5"
"Jyväskylä lentoasema AWOS","2024","5","28","21:00","17.1","16.1","15.3","77","0.9","306","0.6","-","1016.5","1.1"
"Jyväskylä lentoasema AWOS","2024","5","28","22:00","15.4","14.7","14","81","2","330","1","-","1016.7","2.8"
"Jyväskylä lentoasema AWOS","2024","5","28","23:00","14.6","14","13.1","86","0.8","317","0.5","-","1016.8","1"
"Jyväskylä lentoasema AWOS","2024","5","29","00:00","13.9","12.9","11.9","92","0.7","280","0.5","-","1016.9","1.1"
"Jyväskylä lentoasema AWOS","2024","5","29","01:00","12.3","11.7","10.6","96","1.8","339","1","-","1017","2.2"
"Jyväskylä lentoasema AWOS","2024","5","29","02:00","11.8","11.2","10.6","96","1.4","337","0.4","-","1017","0.9"
"Jyväskylä lentoasema AWOS","2024","5","29","03:00","12.7","11.8","11.3","92","0.9","311","0.6","-","1016.7","1.3"
"Jyväskylä lentoasema AWOS","2024","5","29","04:00","15.7","14.4","12.7","85","1","312","0.5","-","1016.4","1.7"
"Jyväskylä lentoasema AWOS","2024","5","29","05:00","20.8","18.3","16","68","2.2","295","1.6","-","1016.1","4"
