"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lämpötilan keskiarvo [°C]","Ylin lämpötila [°C]","Alin lämpötila [°C]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Kovin puuska [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]"
"Jyväskylä lentoasema AWOS","2024","6","6","10:00","20.2","20.8","19.7","3.1","51","4.6","159","7.4","-","1007.4"
"Jyväskylä lentoasema AWOS","2024","6","6","11:00","20.6","21","20.1","5.5","49","6.2","172","9.4","-","1007.4"
"Jyväskylä lentoasema AWOS","2024","6","6","12:00","19.5","21.1","17.2","5.8","54","8.1","208","12.2","-","1007.6"
"Jyväskylä lentoasema AWOS","2024","6","6","13:00","16.8","17.4","16.2","5.1","66","6.5","260","10.2","-","1008.4"
"Jyväskylä lentoasema AWOS","2024","6","6","14:00","15.6","17","14.6","5.2","70","6.2","265","8.5","-","1009"
"Jyväskylä lentoasema AWOS","2024","6","6","15:00","14","14.6","12.9","4.7","70","5.7","269","8.6","-","1009.6"
"Jyväskylä lentoasema AWOS","2024","6","6","16:00","12.6","12.9","12.4","3.7","71","5.4","282","6.5","-","1010.2"
"Jyväskylä lentoasema AWOS","2024","6","6","17:00","12.9","14.1","12.2","2.4","75","3","268","4.5","-","1010.4"
"Jyväskylä lentoasema AWOS","2024","6","6","18:00","14","14.5","13.5","2.7","71","3.6","271","5.2","-","1010.2"
"Jyväskylä lentoasema AWOS","2024","6","6","19:00","13.8","14.3","13.3","2","71","3.1","255","4.5","-","1010.2"
"Jyväskylä lentoasema AWOS","2024","6","6","20:00","12.3","13.4","11","1.3","82","1.7","203","2","-","1010.6"
"Jyväskylä lentoasema AWOS","2024","6","6","21:00","10","11.1","9.1","0.8","95","1.6","265","2.5","-","1011"
"Jyväskylä lentoasema AWOS","2024","6","6","22:00","8.6","9.4","7.8","1.3","97","1.8","299","2.4","-","1011.5"
"Jyväskylä lentoasema AWOS","2024","6","6","23:00","7.2","7.8","6.5","1.3","99","1.7","303","2.6","-","1011.8"
"Jyväskylä lentoasema AWOS","2024","6","7","00:00","5.8","6.4","5.3","0.9","98","1.7","331","1.7","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","7","01:00","5","5.6","4.6","0.6","98","1","328","1.1","-","1012"
"Jyväskylä lentoasema AWOS","2024","6","7","02:00","5.3","6.2","4.8","0.4","96","0.6","82","1","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","7","03:00","7","7.4","6.2","0.5","95","0.8","111","1","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","7","04:00","8.6","10.2","6.7","0.8","89","1.2","130","1.8","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","7","05:00","12","13.6","10.3","1.8","74","3","212","4.3","-","1011.8"
"Jyväskylä lentoasema AWOS","2024","6","7","06:00","14.1","14.9","13.6","3.1","59","3.7","237","5.8","-","1011.6"
"Jyväskylä lentoasema AWOS","2024","6","7","07:00","15.1","15.8","14.5","3.7","48","4.3","233","6.8","-","1011.5"
"Jyväskylä lentoasema AWOS","2024","6","7","08:00","15.3","16.3","14.6","4.4","45","4.9","233","7.5","-","1011.5"
"Jyväskylä lentoasema AWOS","2024","6","7","09:00","16.1","17.3","15","4.4","43","5","246","9.4","-","1011.5"
"Jyväskylä lentoasema AWOS","2024","6","7","10:00","17","18.1","16.4","4.3","41","5.1","243","7.8","-","1011.3"
"Jyväskylä lentoasema AWOS","2024","6","7","11:00","17.6","18.5","16.8","4.2","38","5.2","248","8.4","-","1011.1"
"Jyväskylä lentoasema AWOS","2024","6","7","12:00","17.4","18.8","16.8","4.2","37","5","240","7.9","-","1011.1"
"Jyväskylä lentoasema AWOS","2024","6","7","13:00","17.5","18.4","17","4","37","5","261","7.9","-","1011.2"
"Jyväskylä lentoasema AWOS","2024","6","7","14:00","17.7","18.9","16.9","3","33","4.4","217","6.2","-","1011"
"Jyväskylä lentoasema AWOS","2024","6","7","15:00","16.2","17.8","15","5.8","45","8","246","11.8","-","1011.1"
"Jyväskylä lentoasema AWOS","2024","6","7","16:00","15.3","16","14.6","4.9","50","6","267","9.6","-","1011.2"
"Jyväskylä lentoasema AWOS","2024","6","7","17:00","15.7","16.3","15","3.2","47","4.2","277","5.8","-","1011"
"Jyväskylä lentoasema AWOS","2024","6","7","18:00","15.6","15.8","15.3","2.4","46","3","256","4.3","-","1010.8"
"Jyväskylä lentoasema AWOS","2024","6","7","19:00","14.5","15.3","13.3","2.1","52","3","255","3.7","-","1011"
"Jyväskylä lentoasema AWOS","2024","6","7","20:00","11","13.3","9.1","1.4","74","1.7","264","2.4","-","1011.1"
"Jyväskylä lentoasema AWOS","2024","6","7","21:00","8.8","9.8","7.8","0.7","85","1","327","1.2","-","1011.3"
"Jyväskylä lentoasema AWOS","2024","6","7","22:00","7.3","8.1","6.7","0.8","93","1.3","300","1.6","-","1011.4"
"Jyväskylä lentoasema AWOS","2024","6","7","23:00","6.3","7","5.8","0.4","96","0.5","261","1.2","-","1011.5"
"Jyväskylä lentoasema AWOS","2024","6","8","00:00","5.4","6","4.9","0.7","96","0.8","330","1.2","-","1011.4"
"Jyväskylä lentoasema AWOS","2024","6","8","01:00","4.5","5","4.1","0.6","98","1","311","1.2","-","1011.3"
"Jyväskylä lentoasema AWOS","2024","6","8","02:00","4.3","5","3.9","0.6","97","1","334","1.1","-","1011.1"
"Jyväskylä lentoasema AWOS","2024","6","8","03:00","6.3","7.9","5","0.7","91","0.9","30","1.1","-","1010.8"
"Jyväskylä lentoasema AWOS","2024","6","8","04:00","9.2","10.6","7.7","0.8","85","1.1","127","1.5","-","1010.4"
"Jyväskylä lentoasema AWOS","2024","6","8","05:00","12.1","13.5","10.4","0.7","75","0.9","1","1.6","-","1009.9"
"Jyväskylä lentoasema AWOS","2024","6","8","06:00","14.2","15.4","13.3","0.7","61","1.1","320","1.8","-","1009.4"
"Jyväskylä lentoasema AWOS","2024","6","8","07:00","15.1","16.1","14.4","1.5","52","2.5","92","4","-","1009"
"Jyväskylä lentoasema AWOS","2024","6","8","08:00","14.6","16","13.2","1.9","55","2.5","207","4.1","-","1008.7"
"Jyväskylä lentoasema AWOS","2024","6","8","09:00","15.1","16","14.2","2.7","50","4.6","256","7.2","-","1008.4"
"Jyväskylä lentoasema AWOS","2024","6","8","10:00","15.8","17","14.4","2","47","3.1","292","4.6","-","1008"
"Jyväskylä lentoasema AWOS","2024","6","8","11:00","15.9","17.2","14.8","2.2","44","3.1","251","5.5","-","1007.6"
"Jyväskylä lentoasema AWOS","2024","6","8","12:00","14.9","16","14.2","4.2","56","5.6","125","7.4","-","1007.5"
"Jyväskylä lentoasema AWOS","2024","6","8","13:00","14.2","16.1","11.8","4.4","60","6","151","7.7","-","1007.5"
"Jyväskylä lentoasema AWOS","2024","6","8","14:00","11.1","11.8","10.6","4.4","86","5.9","215","7.9","-","1007.9"
"Jyväskylä lentoasema AWOS","2024","6","8","15:00","13.1","13.9","12.1","2.3","72","2.9","317","3.6","-","1007.2"
"Jyväskylä lentoasema AWOS","2024","6","8","16:00","14.1","14.9","13.3","2","71","2.2","241","3.2","-","1006.7"
"Jyväskylä lentoasema AWOS","2024","6","8","17:00","14.7","15","14.5","2.4","62","2.9","213","4.3","-","1006.2"
"Jyväskylä lentoasema AWOS","2024","6","8","18:00","14.3","14.8","13.8","2.3","66","3.1","209","4.4","-","1005.9"
"Jyväskylä lentoasema AWOS","2024","6","8","19:00","14.4","14.7","13.8","2","62","2.7","270","4.4","-","1005.7"
"Jyväskylä lentoasema AWOS","2024","6","8","20:00","12.1","14.1","10.6","1.2","76","1.7","272","2.4","-","1005.8"
"Jyväskylä lentoasema AWOS","2024","6","8","21:00","9.4","10.6","8.3","0.5","91","0.9","227","1","-","1006"
"Jyväskylä lentoasema AWOS","2024","6","8","22:00","7.8","9.1","6.9","0.6","96","1.3","3","2","-","1006.1"
"Jyväskylä lentoasema AWOS","2024","6","8","23:00","6.5","7.1","5.4","0.4","97","0.7","12","0.8","-","1006.1"
"Jyväskylä lentoasema AWOS","2024","6","9","00:00","5.3","5.8","4.8","0.7","99","0.9","332","1","-","1005.8"
"Jyväskylä lentoasema AWOS","2024","6","9","01:00","4.7","5.1","4.3","0.4","98","0.8","230","0.9","-","1005.6"
"Jyväskylä lentoasema AWOS","2024","6","9","02:00","5","5.9","4.6","0.4","98","0.6","158","0.9","-","1005.1"
"Jyväskylä lentoasema AWOS","2024","6","9","03:00","5.5","5.8","5.2","0.4","97","0.6","43","0.8","-","1004.4"
"Jyväskylä lentoasema AWOS","2024","6","9","04:00","8.1","10","5.9","1","93","1.8","125","2.3","-","1003.5"
"Jyväskylä lentoasema AWOS","2024","6","9","05:00","11.3","12.5","10.1","2.3","82","3","163","5.4","-","1002.9"
"Jyväskylä lentoasema AWOS","2024","6","9","06:00","13.4","14","12.5","4.5","67","6.5","144","10.2","-","1002.2"
"Jyväskylä lentoasema AWOS","2024","6","9","07:00","14","15","13.3","6.1","61","6.7","154","11.2","-","1001.4"
"Jyväskylä lentoasema AWOS","2024","6","9","08:00","14.3","15.4","13.6","5.8","58","6.6","152","10.3","-","1000.5"
"Jyväskylä lentoasema AWOS","2024","6","9","09:00","15.3","16.1","14.6","6.9","53","8","150","10.4","-","999.7"
"Jyväskylä lentoasema AWOS","2024","6","9","10:00","15.7","16.5","15.2","7.5","54","9.1","146","12.5","-","998.9"
"Jyväskylä lentoasema AWOS","2024","6","9","11:00","13.9","15.2","12.5","6.7","67","7.7","147","12.9","-","998.5"
"Jyväskylä lentoasema AWOS","2024","6","9","12:00","12.6","13.3","12.2","6.6","85","7.9","128","11.6","-","997.9"
"Jyväskylä lentoasema AWOS","2024","6","9","13:00","12.1","12.8","11.7","7.5","88","8.2","137","12.5","-","996.9"
"Jyväskylä lentoasema AWOS","2024","6","9","14:00","10.2","12.2","9.2","3.4","93","8.1","186","10.2","-","997.3"
"Jyväskylä lentoasema AWOS","2024","6","9","15:00","9.6","10.4","9.3","3","95","3.8","131","4.6","-","997.4"
"Jyväskylä lentoasema AWOS","2024","6","9","16:00","10.8","11.1","10.4","3.2","91","4.2","144","5.4","-","997.5"
"Jyväskylä lentoasema AWOS","2024","6","9","17:00","10.9","11.1","10.6","3.8","90","4.5","128","5.6","-","997.4"
"Jyväskylä lentoasema AWOS","2024","6","9","18:00","10.4","10.6","10.1","2.9","93","3.5","144","5.4","-","997.6"
"Jyväskylä lentoasema AWOS","2024","6","9","19:00","9.9","10.4","9.1","1.4","90","2.2","259","4.9","-","998"
"Jyväskylä lentoasema AWOS","2024","6","9","20:00","7.8","9","7.1","1.7","96","2.3","153","2.7","-","998.3"
"Jyväskylä lentoasema AWOS","2024","6","9","21:00","6.8","7.6","6","1.3","98","1.9","207","3.1","-","998.7"
"Jyväskylä lentoasema AWOS","2024","6","9","22:00","5.2","6.1","4.4","1.6","99","2.3","166","2.7","-","999.1"
"Jyväskylä lentoasema AWOS","2024","6","9","23:00","4.6","5.8","4","0.6","99","1.1","354","1.1","-","999.3"
"Jyväskylä lentoasema AWOS","2024","6","10","00:00","3.3","3.9","3","0.8","100","1","127","1.5","-","999.4"
"Jyväskylä lentoasema AWOS","2024","6","10","01:00","2.8","3.2","2.3","0.4","100","0.9","350","1.1","-","999.3"
"Jyväskylä lentoasema AWOS","2024","6","10","02:00","2.5","3.5","2.2","0.4","100","0.7","7","0.9","-","999.3"
"Jyväskylä lentoasema AWOS","2024","6","10","03:00","4.9","6.7","3.3","0.5","99","0.6","113","2.1","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","04:00","7.5","8","6.7","2.3","97","2.8","145","3.8","-","998.6"
"Jyväskylä lentoasema AWOS","2024","6","10","05:00","8.2","8.4","8","2","95","2.6","155","4.8","-","998.4"
"Jyväskylä lentoasema AWOS","2024","6","10","06:00","8.2","8.3","8.1","1.9","94","2.3","197","3.4","-","998.3"
"Jyväskylä lentoasema AWOS","2024","6","10","07:00","9.2","10.2","8.2","2.6","89","3.2","198","4.7","-","998.3"
"Jyväskylä lentoasema AWOS","2024","6","10","08:00","10.5","11.4","9.8","3.5","80","4.5","193","6.8","-","998.3"
"Jyväskylä lentoasema AWOS","2024","6","10","09:00","11.9","13","11","3.8","73","4.6","191","7.9","-","998.6"
"Jyväskylä lentoasema AWOS","2024","6","10","10:00","13.2","14.4","12.3","4.4","66","5.4","191","7.8","-","998.8"
"Jyväskylä lentoasema AWOS","2024","6","10","11:00","13.2","14.6","12.3","3.5","69","5.1","191","7.3","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","12:00","13.9","15.1","13.2","5.8","63","7.4","184","12.8","-","999.2"
"Jyväskylä lentoasema AWOS","2024","6","10","13:00","14.7","15.8","13.9","6","57","6.8","190","10","-","999.1"
"Jyväskylä lentoasema AWOS","2024","6","10","14:00","14.9","15.7","14.4","5.4","54","6.1","183","9","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","15:00","14.9","15.7","14.4","5.1","56","6.1","177","9.2","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","16:00","15.2","15.8","14.8","5.2","52","6","178","8.6","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","17:00","15","15.5","14.7","5.2","51","6.2","172","10.7","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","18:00","15.2","15.5","15.1","5.2","50","6.1","177","9","-","998.8"
"Jyväskylä lentoasema AWOS","2024","6","10","19:00","14.2","15.1","13.3","5.4","55","6.4","180","11.1","-","998.9"
"Jyväskylä lentoasema AWOS","2024","6","10","20:00","12.1","13.2","11.3","3.7","62","5.4","178","6.8","-","999.2"
"Jyväskylä lentoasema AWOS","2024","6","10","21:00","10","11.4","9","2.8","75","3","153","4.1","-","999.1"
"Jyväskylä lentoasema AWOS","2024","6","10","22:00","9.5","10.2","9","3.2","80","3.5","146","4.6","-","999"
"Jyväskylä lentoasema AWOS","2024","6","10","23:00","9.8","10.3","9.2","3.5","83","4.3","144","5.9","-","998.7"
"Jyväskylä lentoasema AWOS","2024","6","11","00:00","10.1","10.5","9.7","4.1","87","4.5","144","6.5","-","998.3"
"Jyväskylä lentoasema AWOS","2024","6","11","01:00","9.7","9.9","9.5","4.5","93","5.4","137","7.1","-","997.6"
"Jyväskylä lentoasema AWOS","2024","6","11","02:00","9.8","9.9","9.7","4.4","93","5","153","6.9","-","997.1"
"Jyväskylä lentoasema AWOS","2024","6","11","03:00","9.9","10.2","9.7","4.2","92","4.9","175","8","-","997"
"Jyväskylä lentoasema AWOS","2024","6","11","04:00","9.5","9.8","9.4","3.4","92","4.9","190","6.5","-","997.3"
"Jyväskylä lentoasema AWOS","2024","6","11","05:00","10.2","10.5","9.7","3.9","90","5.3","191","7.9","-","997.5"
"Jyväskylä lentoasema AWOS","2024","6","11","06:00","10.9","11.2","10.5","4.6","83","5.3","192","8.4","-","997.8"
"Jyväskylä lentoasema AWOS","2024","6","11","07:00","11.3","12","10.3","4.6","79","5.5","194","8.7","-","998.1"
"Jyväskylä lentoasema AWOS","2024","6","11","08:00","10.9","11.2","10.3","4.8","84","5.7","197","8.7","-","998.7"
"Jyväskylä lentoasema AWOS","2024","6","11","09:00","11.6","12.2","10.8","4.2","78","5.8","205","8.9","-","999.4"
"Jyväskylä lentoasema AWOS","2024","6","11","10:00","12.8","14.1","11.4","5","67","6","210","9.8","-","999.6"
"Jyväskylä lentoasema AWOS","2024","6","11","11:00","14.3","15.2","13.5","5.3","59","6.6","207","9.5","-","999.6"
"Jyväskylä lentoasema AWOS","2024","6","11","12:00","14.8","15.6","13.6","5.5","59","7.2","204","13.5","-","999.7"
"Jyväskylä lentoasema AWOS","2024","6","11","13:00","15.6","16.6","14.1","5.7","61","6.6","193","10.1","-","999.8"
"Jyväskylä lentoasema AWOS","2024","6","11","14:00","16.5","17.3","15.6","6","51","6.5","218","9.7","-","999.9"
"Jyväskylä lentoasema AWOS","2024","6","11","15:00","15","16.9","14.2","5","61","7.2","195","10.9","-","1000.3"
"Jyväskylä lentoasema AWOS","2024","6","11","16:00","14.4","14.9","13.1","4","68","4.5","173","6.5","-","1000.6"
"Jyväskylä lentoasema AWOS","2024","6","11","17:00","13.7","14.4","13.1","4.5","79","5.3","211","8.1","-","1000.9"
"Jyväskylä lentoasema AWOS","2024","6","11","18:00","14.9","15.5","14.4","4.1","59","5.2","265","7.7","-","1001.3"
"Jyväskylä lentoasema AWOS","2024","6","11","19:00","13.9","14.5","13","3.3","58","4","254","5.5","-","1001.9"
"Jyväskylä lentoasema AWOS","2024","6","11","20:00","11.6","13","10.1","2","69","3","265","4.8","-","1002.5"
"Jyväskylä lentoasema AWOS","2024","6","11","21:00","8.5","10.6","7.5","1.3","90","1.6","221","1.9","-","1003.4"
"Jyväskylä lentoasema AWOS","2024","6","11","22:00","7","7.5","6.3","0.5","96","1.4","193","1.4","-","1003.8"
"Jyväskylä lentoasema AWOS","2024","6","11","23:00","6","6.7","4.5","1","98","1.5","159","2.2","-","1004.1"
"Jyväskylä lentoasema AWOS","2024","6","12","00:00","5.6","6.1","4.8","0.7","98","1.6","168","2.2","-","1004.5"
"Jyväskylä lentoasema AWOS","2024","6","12","01:00","4.7","5.4","4.4","0.8","97","1.3","342","1.8","-","1004.4"
"Jyväskylä lentoasema AWOS","2024","6","12","02:00","5.2","6.1","4.6","0.9","96","1.4","142","2","-","1004.6"
"Jyväskylä lentoasema AWOS","2024","6","12","03:00","6.5","7.2","5.5","0.8","96","1.2","347","1.6","-","1004.8"
"Jyväskylä lentoasema AWOS","2024","6","12","04:00","7.4","8","6.9","0.9","95","1.5","129","1.9","-","1005.1"
"Jyväskylä lentoasema AWOS","2024","6","12","05:00","8.9","9.7","8","0.6","92","1.5","279","1.6","-","1005.3"
"Jyväskylä lentoasema AWOS","2024","6","12","06:00","10.7","11.9","9.8","0.7","88","1.2","272","1.8","-","1005.4"
"Jyväskylä lentoasema AWOS","2024","6","12","07:00","13","14.2","11.8","1.3","74","2.5","171","4.2","-","1005.4"
"Jyväskylä lentoasema AWOS","2024","6","12","08:00","14.7","16.2","13.4","1.7","59","2.6","286","4.5","-","1005.3"
"Jyväskylä lentoasema AWOS","2024","6","12","09:00","14.1","15.3","12.7","3.1","64","5.5","312","7.8","-","1005.7"
"Jyväskylä lentoasema AWOS","2024","6","12","10:00","14.2","16.2","13.3","2.9","62","4.3","274","6.2","-","1006"
"Jyväskylä lentoasema AWOS","2024","6","12","11:00","15.9","17.7","13.4","2.9","56","3.5","293","5.5","-","1006"
"Jyväskylä lentoasema AWOS","2024","6","12","12:00","17.4","18.6","16.4","3.3","47","4","293","8","-","1006.2"
"Jyväskylä lentoasema AWOS","2024","6","12","13:00","17.7","18.4","17","2.9","45","3.5","247","6.5","-","1006.6"
"Jyväskylä lentoasema AWOS","2024","6","12","14:00","17","18.5","16.1","4.6","48","6.5","285","8.8","-","1007.1"
"Jyväskylä lentoasema AWOS","2024","6","12","15:00","16.8","17.2","16.2","4.2","52","5.8","326","6.8","-","1007.5"
"Jyväskylä lentoasema AWOS","2024","6","12","16:00","16.6","16.9","15.8","3.5","53","4.6","344","6","-","1007.8"
"Jyväskylä lentoasema AWOS","2024","6","12","17:00","16.5","17.3","15","2.9","52","4","31","5.6","-","1008.2"
"Jyväskylä lentoasema AWOS","2024","6","12","18:00","15.2","15.6","14.9","2.3","64","2.7","34","3.7","-","1008.8"
"Jyväskylä lentoasema AWOS","2024","6","12","19:00","14.3","15.1","13.1","1.5","70","1.9","65","2.7","-","1009.3"
"Jyväskylä lentoasema AWOS","2024","6","12","20:00","12.4","13.7","10.8","1.3","79","2.2","66","3.1","-","1009.7"
"Jyväskylä lentoasema AWOS","2024","6","12","21:00","9.8","11.1","8.8","0.6","92","1.4","319","1.7","-","1010.2"
"Jyväskylä lentoasema AWOS","2024","6","12","22:00","8.5","9.1","8","0.8","94","1","311","1.3","-","1010.5"
"Jyväskylä lentoasema AWOS","2024","6","12","23:00","7.7","8.2","7.2","0.8","93","1.1","324","1.4","-","1010.8"
"Jyväskylä lentoasema AWOS","2024","6","13","00:00","7","7.5","6.4","0.7","95","1.3","311","1.6","-","1010.8"
"Jyväskylä lentoasema AWOS","2024","6","13","01:00","6.5","7","5.8","0.9","96","1.4","334","1.7","-","1010.8"
"Jyväskylä lentoasema AWOS","2024","6","13","02:00","7.6","8.2","7","1.1","96","1.8","299","2.6","-","1010.9"
"Jyväskylä lentoasema AWOS","2024","6","13","03:00","8.1","9","7.5","0.8","96","1.2","346","1.6","-","1010.9"
"Jyväskylä lentoasema AWOS","2024","6","13","04:00","10.2","11.4","9","1.4","92","1.8","355","2.4","-","1010.9"
"Jyväskylä lentoasema AWOS","2024","6","13","05:00","12","12.7","11.4","1.6","87","3.5","150","5.7","-","1011.1"
"Jyväskylä lentoasema AWOS","2024","6","13","06:00","12.4","12.8","12","3","81","3.7","176","5.6","-","1011.4"
"Jyväskylä lentoasema AWOS","2024","6","13","07:00","11.6","12.1","11.3","3.2","88","4","114","5.2","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","13","08:00","11.9","12.8","11.1","2.4","89","3.4","157","4.1","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","13","09:00","12.8","14","12.2","3.9","81","4.3","199","6.3","-","1012.1"
"Jyväskylä lentoasema AWOS","2024","6","13","10:00","14.8","15.7","13.5","2.7","65","3.5","208","5.7","-","1011.7"
"Jyväskylä lentoasema AWOS","2024","6","13","11:00","15.5","16.1","14.7","4.1","62","4.9","200","7","-","1011.7"
"Jyväskylä lentoasema AWOS","2024","6","13","12:00","16.3","17.3","15.7","2.4","58","3.5","337","4.9","-","1011.5"
"Jyväskylä lentoasema AWOS","2024","6","13","13:00","15.2","16.6","14","2.3","64","4","191","5.3","-","1011.6"
"Jyväskylä lentoasema AWOS","2024","6","13","14:00","14.6","15","14.1","2.8","75","3.6","144","4.7","-","1011.8"
"Jyväskylä lentoasema AWOS","2024","6","13","15:00","14.5","15.2","14","3.4","79","4.5","114","6.1","-","1011.9"
"Jyväskylä lentoasema AWOS","2024","6","13","16:00","13.3","14.2","12.6","1.5","82","3.3","321","3.4","-","1012.4"
"Jyväskylä lentoasema AWOS","2024","6","13","17:00","12.4","13.1","12","1.1","90","2.1","222","2.8","-","1012.7"
"Jyväskylä lentoasema AWOS","2024","6","13","18:00","12.9","14.1","12","1.2","90","1.6","161","2.3","-","1012.6"
"Jyväskylä lentoasema AWOS","2024","6","13","19:00","12.7","13.1","12.1","2.7","87","3.9","201","5.8","-","1013"
