"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ilmanpaineen keskiarvo [hPa]","Tunnin sademäärä [mm]","Kovin puuska [m/s]","Tuulen suunnan keskiarvo [°]","Kovin keskituulen nopeus [m/s]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Alin lämpötila [°C]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]"
"Jyväskylä lentoasema","2024","5","19","08:00","-","0","-","-","-","-","42","20.6","21.9","21.3"
"Jyväskylä lentoasema","2024","5","19","09:00","-","0","-","-","-","-","39","21.7","22.6","22.1"
"Jyväskylä lentoasema","2024","5","19","10:00","-","0","-","-","-","-","36","21.8","23.7","22.8"
"Jyväskylä lentoasema","2024","5","19","11:00","-","0","-","-","-","-","33","22.6","23.9","23.3"
"Jyväskylä lentoasema","2024","5","19","12:00","-","0","-","-","-","-","31","23.1","24.3","23.6"
"Jyväskylä lentoasema","2024","5","19","13:00","-","0","-","-","-","-","30","23","24.3","23.8"
"Jyväskylä lentoasema","2024","5","19","14:00","-","0","-","-","-","-","29","23.5","24.5","24.1"
"Jyväskylä lentoasema","2024","5","19","15:00","-","0","-","-","-","-","29","23.4","24.5","23.9"
"Jyväskylä lentoasema","2024","5","19","16:00","-","0","-","-","-","-","28","22.7","24.2","23.4"
"Jyväskylä lentoasema","2024","5","19","17:00","-","0","-","-","-","-","27","22.1","23.3","22.7"
"Jyväskylä lentoasema","2024","5","19","18:00","-","0","-","-","-","-","33","17.8","22.2","20.8"
"Jyväskylä lentoasema","2024","5","19","19:00","-","0","-","-","-","-","52","15.2","17.7","16.3"
"Jyväskylä lentoasema","2024","5","19","20:00","-","0","-","-","-","-","55","13.8","15.2","14.4"
"Jyväskylä lentoasema","2024","5","19","21:00","-","0","-","-","-","-","55","13.1","13.8","13.4"
"Jyväskylä lentoasema","2024","5","19","22:00","-","0","-","-","-","-","60","12","13.1","12.6"
"Jyväskylä lentoasema","2024","5","19","23:00","-","0","-","-","-","-","51","10.7","12.2","11.5"
"Jyväskylä lentoasema","2024","5","20","00:00","-","0","-","-","-","-","39","8.8","10.7","9.6"
"Jyväskylä lentoasema","2024","5","20","01:00","-","0","-","-","-","-","41","5.7","8.7","8.1"
"Jyväskylä lentoasema","2024","5","20","02:00","-","0","-","-","-","-","50","4.6","6.7","5.7"
"Jyväskylä lentoasema","2024","5","20","03:00","-","0","-","-","-","-","53","5.3","6.6","5.9"
"Jyväskylä lentoasema","2024","5","20","04:00","-","0","-","-","-","-","50","6.6","7.8","7.2"
"Jyväskylä lentoasema","2024","5","20","05:00","-","0","-","-","-","-","47","7.8","8.8","8.2"
"Jyväskylä lentoasema","2024","5","20","06:00","-","0","-","-","-","-","45","8.3","10","9.1"
"Jyväskylä lentoasema","2024","5","20","07:00","-","0","-","-","-","-","42","9.5","10.7","10"
"Jyväskylä lentoasema","2024","5","20","08:00","-","0","-","-","-","-","38","10.5","12.4","11.3"
"Jyväskylä lentoasema","2024","5","20","09:00","-","0","-","-","-","-","35","11.3","12.9","12.1"
"Jyväskylä lentoasema","2024","5","20","10:00","-","0","-","-","-","-","33","12.2","13.7","13.1"
"Jyväskylä lentoasema","2024","5","20","11:00","-","0","-","-","-","-","31","13.2","14.7","13.8"
"Jyväskylä lentoasema","2024","5","20","12:00","-","0","-","-","-","-","30","13.3","15.2","14"
"Jyväskylä lentoasema","2024","5","20","13:00","-","0","-","-","-","-","30","13.7","14.7","14.2"
"Jyväskylä lentoasema","2024","5","20","14:00","-","0","-","-","-","-","29","14","14.9","14.4"
"Jyväskylä lentoasema","2024","5","20","15:00","-","0","-","-","-","-","28","13.9","14.8","14.3"
"Jyväskylä lentoasema","2024","5","20","16:00","-","0","-","-","-","-","27","13.6","14.4","14"
"Jyväskylä lentoasema","2024","5","20","17:00","-","0","-","-","-","-","30","13","14","13.5"
"Jyväskylä lentoasema","2024","5","20","18:00","-","0","-","-","-","-","33","11.7","13.1","12.4"
"Jyväskylä lentoasema","2024","5","20","19:00","-","0","-","-","-","-","40","8.3","11.6","10.1"
"Jyväskylä lentoasema","2024","5","20","20:00","-","0","-","-","-","-","49","6.5","8.7","7.5"
"Jyväskylä lentoasema","2024","5","20","21:00","-","0","-","-","-","-","49","5.8","6.9","6.4"
"Jyväskylä lentoasema","2024","5","20","22:00","-","0","-","-","-","-","50","5","6.7","5.9"
"Jyväskylä lentoasema","2024","5","20","23:00","-","0","-","-","-","-","68","-0.2","5.3","2"
"Jyväskylä lentoasema","2024","5","21","00:00","-","0","-","-","-","-","76","0.2","1.5","0.9"
"Jyväskylä lentoasema","2024","5","21","01:00","-","0","-","-","-","-","81","-1.2","1","-0.2"
"Jyväskylä lentoasema","2024","5","21","02:00","-","0","-","-","-","-","84","-2.3","0","-1.2"
"Jyväskylä lentoasema","2024","5","21","03:00","-","0","-","-","-","-","84","-0.1","1.8","0.8"
"Jyväskylä lentoasema","2024","5","21","04:00","-","0","-","-","-","-","73","1.9","6.9","3.9"
"Jyväskylä lentoasema","2024","5","21","05:00","-","0","-","-","-","-","46","7.1","9.9","8.6"
"Jyväskylä lentoasema","2024","5","21","06:00","-","0","-","-","-","-","36","9.5","11.1","10.1"
"Jyväskylä lentoasema","2024","5","21","07:00","-","0","-","-","-","-","33","10.6","12.1","11.3"
"Jyväskylä lentoasema","2024","5","21","08:00","-","0","-","-","-","-","31","11.5","13.4","12.5"
"Jyväskylä lentoasema","2024","5","21","09:00","-","0","-","-","-","-","29","12.3","14.5","13.5"
"Jyväskylä lentoasema","2024","5","21","10:00","-","0","-","-","-","-","28","14","15.5","14.6"
"Jyväskylä lentoasema","2024","5","21","11:00","-","0","-","-","-","-","27","14.5","17.1","15.8"
"Jyväskylä lentoasema","2024","5","21","12:00","-","0","-","-","-","-","26","15.8","17.8","16.7"
"Jyväskylä lentoasema","2024","5","21","13:00","-","0","-","-","-","-","26","16.4","19.2","17.5"
"Jyväskylä lentoasema","2024","5","21","14:00","-","0","-","-","-","-","25","17.4","19","18.1"
"Jyväskylä lentoasema","2024","5","21","15:00","-","0","-","-","-","-","27","17.1","18.6","17.9"
"Jyväskylä lentoasema","2024","5","21","16:00","-","0","-","-","-","-","27","17.5","18.9","17.9"
"Jyväskylä lentoasema","2024","5","21","17:00","-","0","-","-","-","-","30","16.7","17.4","17"
"Jyväskylä lentoasema","2024","5","21","18:00","-","0","-","-","-","-","34","15.6","16.6","16.1"
"Jyväskylä lentoasema","2024","5","21","19:00","-","0","-","-","-","-","40","14.2","15.5","14.7"
"Jyväskylä lentoasema","2024","5","21","20:00","-","0","-","-","-","-","44","12.9","14.2","13.6"
"Jyväskylä lentoasema","2024","5","21","21:00","-","0","-","-","-","-","43","12.5","13.1","12.9"
"Jyväskylä lentoasema","2024","5","21","22:00","-","0","-","-","-","-","49","11.8","12.7","12.1"
"Jyväskylä lentoasema","2024","5","21","23:00","-","0","-","-","-","-","52","11.2","12.2","11.6"
"Jyväskylä lentoasema","2024","5","22","00:00","-","0","-","-","-","-","53","10.7","11.6","11.2"
"Jyväskylä lentoasema","2024","5","22","01:00","-","0","-","-","-","-","63","9.8","10.7","10.1"
"Jyväskylä lentoasema","2024","5","22","02:00","-","0","-","-","-","-","64","8.3","10.1","9.6"
"Jyväskylä lentoasema","2024","5","22","03:00","-","0","-","-","-","-","76","6.5","8.3","7.3"
"Jyväskylä lentoasema","2024","5","22","04:00","-","0","-","-","-","-","70","8.3","10.5","9.5"
"Jyväskylä lentoasema","2024","5","22","05:00","-","0","-","-","-","-","61","9.8","11.9","10.8"
"Jyväskylä lentoasema","2024","5","22","06:00","-","0","-","-","-","-","46","12.1","14.3","13.5"
"Jyväskylä lentoasema","2024","5","22","07:00","-","0","-","-","-","-","36","14.1","16.1","15.3"
"Jyväskylä lentoasema","2024","5","22","08:00","-","0","-","-","-","-","30","16","18","16.8"
"Jyväskylä lentoasema","2024","5","22","09:00","-","0","-","-","-","-","24","17.9","19.1","18.3"
"Jyväskylä lentoasema","2024","5","22","10:00","-","0","-","-","-","-","26","18.7","20.4","19.5"
"Jyväskylä lentoasema","2024","5","22","11:00","-","0","-","-","-","-","26","19.9","21.2","20.5"
"Jyväskylä lentoasema","2024","5","22","12:00","-","0","-","-","-","-","27","20.2","21.6","20.8"
"Jyväskylä lentoasema","2024","5","22","13:00","-","0","-","-","-","-","27","21.3","23.3","22.2"
"Jyväskylä lentoasema","2024","5","22","14:00","-","0","-","-","-","-","28","21.4","22.9","22.2"
"Jyväskylä lentoasema","2024","5","22","15:00","-","0","-","-","-","-","28","22.2","23.3","22.7"
"Jyväskylä lentoasema","2024","5","22","16:00","-","0","-","-","-","-","28","21.9","22.5","22.2"
"Jyväskylä lentoasema","2024","5","22","17:00","-","0","-","-","-","-","30","21.5","22.2","21.8"
"Jyväskylä lentoasema","2024","5","22","18:00","-","0","-","-","-","-","33","20.3","22.1","21.4"
"Jyväskylä lentoasema","2024","5","22","19:00","-","0","-","-","-","-","38","17.2","20.4","19.1"
"Jyväskylä lentoasema","2024","5","22","20:00","-","0","-","-","-","-","48","14.7","17.2","15.8"
"Jyväskylä lentoasema","2024","5","22","21:00","-","0","-","-","-","-","59","12.2","14.6","13.2"
"Jyväskylä lentoasema","2024","5","22","22:00","-","0","-","-","-","-","70","10.4","12.1","11.4"
"Jyväskylä lentoasema","2024","5","22","23:00","-","0","-","-","-","-","75","9.3","10.4","9.8"
"Jyväskylä lentoasema","2024","5","23","00:00","-","0","-","-","-","-","79","8.6","9.7","8.9"
"Jyväskylä lentoasema","2024","5","23","01:00","-","0","-","-","-","-","83","7","9.1","8"
"Jyväskylä lentoasema","2024","5","23","02:00","-","0","-","-","-","-","87","7.5","8.1","7.8"
"Jyväskylä lentoasema","2024","5","23","03:00","-","0","-","-","-","-","83","8","9.8","8.9"
"Jyväskylä lentoasema","2024","5","23","04:00","-","0","-","-","-","-","74","9.9","14.2","11.7"
"Jyväskylä lentoasema","2024","5","23","05:00","-","0","-","-","-","-","54","14.2","18.2","16.3"
"Jyväskylä lentoasema","2024","5","23","06:00","-","0","-","-","-","-","41","18.1","20.5","19.3"
"Jyväskylä lentoasema","2024","5","23","07:00","-","0","-","-","-","-","36","20.1","21.1","20.6"
"Jyväskylä lentoasema","2024","5","23","08:00","-","0","-","-","-","-","35","20.9","22.5","21.6"
"Jyväskylä lentoasema","2024","5","23","09:00","-","0","-","-","-","-","33","22.2","23.6","22.9"
"Jyväskylä lentoasema","2024","5","23","10:00","-","0","-","-","-","-","31","22.8","24.1","23.5"
"Jyväskylä lentoasema","2024","5","23","11:00","-","0","-","-","-","-","30","23.6","24.6","24.2"
"Jyväskylä lentoasema","2024","5","23","12:00","-","0","-","-","-","-","29","24.2","25.1","24.6"
"Jyväskylä lentoasema","2024","5","23","13:00","-","0","-","-","-","-","28","24.3","25.1","24.6"
"Jyväskylä lentoasema","2024","5","23","14:00","-","0","-","-","-","-","29","24.1","25.1","24.6"
"Jyväskylä lentoasema","2024","5","23","15:00","-","0","-","-","-","-","30","24.1","24.8","24.4"
"Jyväskylä lentoasema","2024","5","23","16:00","-","0","-","-","-","-","31","23.9","24.7","24.2"
"Jyväskylä lentoasema","2024","5","23","17:00","-","0","-","-","-","-","31","23.2","24","23.6"
"Jyväskylä lentoasema","2024","5","23","18:00","-","0","-","-","-","-","33","21.6","23.2","22.6"
"Jyväskylä lentoasema","2024","5","23","19:00","-","0","-","-","-","-","37","19.4","21.7","20.7"
"Jyväskylä lentoasema","2024","5","23","20:00","-","0","-","-","-","-","44","17.5","19.4","18.3"
"Jyväskylä lentoasema","2024","5","23","21:00","-","0","-","-","-","-","52","14.1","17.4","15.6"
"Jyväskylä lentoasema","2024","5","23","22:00","-","0","-","-","-","-","60","12.7","14.3","13.4"
"Jyväskylä lentoasema","2024","5","23","23:00","-","0","-","-","-","-","68","11.4","12.8","12"
"Jyväskylä lentoasema","2024","5","24","00:00","-","0","-","-","-","-","73","10.1","11.7","10.9"
"Jyväskylä lentoasema","2024","5","24","01:00","-","0","-","-","-","-","78","8.9","10.4","9.5"
"Jyväskylä lentoasema","2024","5","24","02:00","-","0","-","-","-","-","81","8.3","9.7","8.7"
"Jyväskylä lentoasema","2024","5","24","03:00","-","0","-","-","-","-","75","8.6","12.4","10"
"Jyväskylä lentoasema","2024","5","24","04:00","-","0","-","-","-","-","67","12.2","15","13.6"
"Jyväskylä lentoasema","2024","5","24","05:00","-","0","-","-","-","-","60","15","17.4","16.2"
"Jyväskylä lentoasema","2024","5","24","06:00","-","0","-","-","-","-","52","17.5","20.9","19.2"
"Jyväskylä lentoasema","2024","5","24","07:00","-","0","-","-","-","-","41","20.7","23","21.8"
"Jyväskylä lentoasema","2024","5","24","08:00","-","0","-","-","-","-","37","22.4","24.1","23.3"
"Jyväskylä lentoasema","2024","5","24","09:00","-","0","-","-","-","-","32","23.7","25.3","24.5"
"Jyväskylä lentoasema","2024","5","24","10:00","-","0","-","-","-","-","31","24.9","26.1","25.4"
"Jyväskylä lentoasema","2024","5","24","11:00","-","0","-","-","-","-","32","24.9","26.5","25.7"
"Jyväskylä lentoasema","2024","5","24","12:00","-","0","-","-","-","-","31","25.2","26.9","26"
"Jyväskylä lentoasema","2024","5","24","13:00","-","0","-","-","-","-","30","25.4","26.4","26"
"Jyväskylä lentoasema","2024","5","24","14:00","-","0","-","-","-","-","30","25.2","27.1","26.3"
"Jyväskylä lentoasema","2024","5","24","15:00","-","0.4","-","-","-","-","37","18.8","25.1","24.2"
"Jyväskylä lentoasema","2024","5","24","16:00","-","3.6","-","-","-","-","88","15.3","18.3","16.1"
"Jyväskylä lentoasema","2024","5","24","17:00","-","2.2","-","-","-","-","96","15.1","15.4","15.2"
"Jyväskylä lentoasema","2024","5","24","18:00","-","0.2","-","-","-","-","98","15","15.3","15.2"
"Jyväskylä lentoasema","2024","5","24","19:00","-","0.2","-","-","-","-","99","14.8","15","14.9"
"Jyväskylä lentoasema","2024","5","24","20:00","-","0","-","-","-","-","99","14.7","14.9","14.8"
"Jyväskylä lentoasema","2024","5","24","21:00","-","0","-","-","-","-","99","14.7","14.9","14.8"
"Jyväskylä lentoasema","2024","5","24","22:00","-","0","-","-","-","-","99","14.6","14.9","14.8"
"Jyväskylä lentoasema","2024","5","24","23:00","-","0","-","-","-","-","99","14.2","14.7","14.4"
"Jyväskylä lentoasema","2024","5","25","00:00","-","0","-","-","-","-","99","13.9","14.3","14.2"
"Jyväskylä lentoasema","2024","5","25","01:00","-","0","-","-","-","-","98","12.8","14.3","13.9"
"Jyväskylä lentoasema","2024","5","25","02:00","-","0","-","-","-","-","100","12.1","13.6","12.9"
"Jyväskylä lentoasema","2024","5","25","03:00","-","0","-","-","-","-","97","13.6","14.4","14.1"
"Jyväskylä lentoasema","2024","5","25","04:00","-","0","-","-","-","-","95","14.3","14.6","14.4"
"Jyväskylä lentoasema","2024","5","25","05:00","-","0","-","-","-","-","93","14.5","14.9","14.8"
"Jyväskylä lentoasema","2024","5","25","06:00","-","0","-","-","-","-","90","14.9","15.5","15.2"
"Jyväskylä lentoasema","2024","5","25","07:00","-","0","-","-","-","-","85","15.4","16.1","15.6"
"Jyväskylä lentoasema","2024","5","25","08:00","-","0","-","-","-","-","81","16","17.2","16.5"
"Jyväskylä lentoasema","2024","5","25","09:00","-","0","-","-","-","-","80","16.5","17.6","17"
"Jyväskylä lentoasema","2024","5","25","10:00","-","0","-","-","-","-","75","17.7","19.6","18.2"
"Jyväskylä lentoasema","2024","5","25","11:00","-","0","-","-","-","-","70","18.5","20.7","19.3"
"Jyväskylä lentoasema","2024","5","25","12:00","-","0","-","-","-","-","66","19.7","20.9","20.4"
"Jyväskylä lentoasema","2024","5","25","13:00","-","0","-","-","-","-","64","20.5","21.7","21"
"Jyväskylä lentoasema","2024","5","25","14:00","-","0","-","-","-","-","62","20.9","21.8","21.3"
"Jyväskylä lentoasema","2024","5","25","15:00","-","0","-","-","-","-","66","19.8","21.4","20.4"
"Jyväskylä lentoasema","2024","5","25","16:00","-","0","-","-","-","-","68","19.2","20.6","19.8"
"Jyväskylä lentoasema","2024","5","25","17:00","-","0","-","-","-","-","69","18.6","19.4","19"
"Jyväskylä lentoasema","2024","5","25","18:00","-","0","-","-","-","-","72","18.2","18.9","18.5"
"Jyväskylä lentoasema","2024","5","25","19:00","-","0","-","-","-","-","74","16.9","18.1","17.6"
"Jyväskylä lentoasema","2024","5","25","20:00","-","0","-","-","-","-","81","15.7","16.8","16.1"
"Jyväskylä lentoasema","2024","5","25","21:00","-","0","-","-","-","-","87","14.2","15.8","14.9"
"Jyväskylä lentoasema","2024","5","25","22:00","-","0","-","-","-","-","91","13.3","14.4","13.8"
"Jyväskylä lentoasema","2024","5","25","23:00","-","0","-","-","-","-","95","11.5","13.4","12.7"
"Jyväskylä lentoasema","2024","5","26","00:00","-","0","-","-","-","-","96","11.6","12.3","12.1"
"Jyväskylä lentoasema","2024","5","26","01:00","-","0","-","-","-","-","94","11.1","11.7","11.5"
"Jyväskylä lentoasema","2024","5","26","02:00","-","0","-","-","-","-","85","10.5","11.4","11.1"
"Jyväskylä lentoasema","2024","5","26","03:00","-","0","-","-","-","-","79","10.1","11","10.6"
"Jyväskylä lentoasema","2024","5","26","04:00","-","0","-","-","-","-","75","11","12.1","11.5"
"Jyväskylä lentoasema","2024","5","26","05:00","-","0","-","-","-","-","68","12","13.4","12.5"
"Jyväskylä lentoasema","2024","5","26","06:00","-","0","-","-","-","-","60","13.3","15.9","14.7"
"Jyväskylä lentoasema","2024","5","26","07:00","-","0","-","-","-","-","48","16.1","18.7","17.5"
"Jyväskylä lentoasema","2024","5","26","08:00","-","0","-","-","-","-","35","18.4","19.9","19"
"Jyväskylä lentoasema","2024","5","26","09:00","-","0","-","-","-","-","35","19.2","20.2","19.6"
"Jyväskylä lentoasema","2024","5","26","10:00","-","0","-","-","-","-","36","19.6","21","20.3"
"Jyväskylä lentoasema","2024","5","26","11:00","-","0","-","-","-","-","35","20.2","21.5","20.8"
"Jyväskylä lentoasema","2024","5","26","12:00","-","0","-","-","-","-","33","20.6","21.8","21.3"
"Jyväskylä lentoasema","2024","5","26","13:00","-","0","-","-","-","-","31","21.3","22.7","21.9"
"Jyväskylä lentoasema","2024","5","26","14:00","-","0","-","-","-","-","30","21.6","22.5","22"
"Jyväskylä lentoasema","2024","5","26","15:00","-","0","-","-","-","-","29","21.8","22.7","22.2"
"Jyväskylä lentoasema","2024","5","26","16:00","-","0","-","-","-","-","29","22.1","23.5","22.5"
"Jyväskylä lentoasema","2024","5","26","17:00","-","0","-","-","-","-","31","22","22.4","22.2"
"Jyväskylä lentoasema","2024","5","26","18:00","-","0","-","-","-","-","36","20.3","22","21.4"
"Jyväskylä lentoasema","2024","5","26","19:00","-","0","-","-","-","-","45","17.9","20.3","19.1"
"Jyväskylä lentoasema","2024","5","26","20:00","-","0","-","-","-","-","59","14.9","17.9","16.3"
"Jyväskylä lentoasema","2024","5","26","21:00","-","0","-","-","-","-","70","13.6","14.8","14.2"
"Jyväskylä lentoasema","2024","5","26","22:00","-","0","-","-","-","-","74","13","14.1","13.5"
"Jyväskylä lentoasema","2024","5","26","23:00","-","0","-","-","-","-","81","11.4","13.3","12.1"
"Jyväskylä lentoasema","2024","5","27","00:00","-","0","-","-","-","-","88","10.9","11.6","11.3"
"Jyväskylä lentoasema","2024","5","27","01:00","-","0","-","-","-","-","91","10.7","11.3","10.9"
"Jyväskylä lentoasema","2024","5","27","02:00","-","0","-","-","-","-","91","10.5","11.8","10.8"
"Jyväskylä lentoasema","2024","5","27","03:00","-","0","-","-","-","-","90","11.8","13.9","13.1"
"Jyväskylä lentoasema","2024","5","27","04:00","-","0","-","-","-","-","89","13.9","17.3","15.8"
"Jyväskylä lentoasema","2024","5","27","05:00","-","0","-","-","-","-","80","17.2","19.4","18.4"
"Jyväskylä lentoasema","2024","5","27","06:00","-","0","-","-","-","-","73","19.1","20.9","20"
"Jyväskylä lentoasema","2024","5","27","07:00","-","0","-","-","-","-","67","20.6","22.1","21.3"
"Jyväskylä lentoasema","2024","5","27","08:00","-","0","-","-","-","-","60","21.8","23.6","22.7"
"Jyväskylä lentoasema","2024","5","27","09:00","-","0","-","-","-","-","56","23","24.6","23.9"
"Jyväskylä lentoasema","2024","5","27","10:00","-","0","-","-","-","-","51","24","25.4","24.6"
