"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Ilmanpaineen keskiarvo [hPa]","Tunnin sademäärä [mm]","Kovin puuska [m/s]","Tuulen suunnan keskiarvo [°]","Kovin keskituulen nopeus [m/s]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Alin lämpötila [°C]","Ylin lämpötila [°C]","Lämpötilan keskiarvo [°C]"
"Jyväskylä lentoasema AWOS","2024","5","16","07:00","1020.3","-","4.7","267","2.7","1.9","50","16.4","18.3","17.4"
"Jyväskylä lentoasema AWOS","2024","5","16","08:00","1020.3","-","4.8","271","3","2.2","46","18","20.2","19"
"Jyväskylä lentoasema AWOS","2024","5","16","09:00","1020.2","-","5.5","280","3.2","2.4","41","19.6","22.2","20.9"
"Jyväskylä lentoasema AWOS","2024","5","16","10:00","1020.1","-","7.9","320","5","4","34","21.4","23","22.3"
"Jyväskylä lentoasema AWOS","2024","5","16","11:00","1020.1","-","8.6","331","4.6","3.9","31","22.6","23.9","23.2"
"Jyväskylä lentoasema AWOS","2024","5","16","12:00","1020","-","8.9","345","5.4","3.9","31","22.6","24.7","23.5"
"Jyväskylä lentoasema AWOS","2024","5","16","13:00","1019.7","-","10.8","332","6.4","5.7","30","23.3","25.3","24.1"
"Jyväskylä lentoasema AWOS","2024","5","16","14:00","1019.6","-","9.1","352","6.6","4.8","31","23.5","24.9","24"
"Jyväskylä lentoasema AWOS","2024","5","16","15:00","1019.9","-","7.7","24","5.7","4.9","36","22.2","23.6","22.9"
"Jyväskylä lentoasema AWOS","2024","5","16","16:00","1020.1","-","6.3","22","4.9","3.9","38","21.5","22.7","22.1"
"Jyväskylä lentoasema AWOS","2024","5","16","17:00","1020.6","-","8.2","29","5.7","4.5","42","19.6","21.7","20.3"
"Jyväskylä lentoasema AWOS","2024","5","16","18:00","1020.8","-","5.5","19","4.1","3.3","45","18.5","19.8","19.2"
"Jyväskylä lentoasema AWOS","2024","5","16","19:00","1021.3","-","4","30","2.8","1.9","49","17.7","18.5","18.1"
"Jyväskylä lentoasema AWOS","2024","5","16","20:00","1021.8","-","1.9","46","1.8","0.7","58","13.9","17.6","16"
"Jyväskylä lentoasema AWOS","2024","5","16","21:00","1022.3","-","1.5","319","1.3","0.9","71","11.8","14.1","12.9"
"Jyväskylä lentoasema AWOS","2024","5","16","22:00","1022.7","-","1.7","320","1.5","0.9","77","9.6","12.5","10.9"
"Jyväskylä lentoasema AWOS","2024","5","16","23:00","1022.9","-","2","319","1.7","1.4","84","7.8","10","8.8"
"Jyväskylä lentoasema AWOS","2024","5","17","00:00","1023.2","-","1.8","312","1.7","0.9","86","6.5","8.7","7.9"
"Jyväskylä lentoasema AWOS","2024","5","17","01:00","1023.6","-","1.7","320","1.7","1.1","94","5.9","6.8","6.3"
"Jyväskylä lentoasema AWOS","2024","5","17","02:00","1023.7","-","1.5","337","1.2","0.9","96","5.6","6.1","5.9"
"Jyväskylä lentoasema AWOS","2024","5","17","03:00","1023.7","-","1.4","335","1.2","0.9","91","5.6","8.9","7.1"
"Jyväskylä lentoasema AWOS","2024","5","17","04:00","1023.6","-","1.5","313","1.1","0.7","80","8.5","11.4","10"
"Jyväskylä lentoasema AWOS","2024","5","17","05:00","1023.5","-","1.5","11","0.9","0.7","66","11.4","14.5","12.9"
"Jyväskylä lentoasema AWOS","2024","5","17","06:00","1023.3","-","1.7","86","1","0.7","56","13.8","16.9","15.3"
"Jyväskylä lentoasema AWOS","2024","5","17","07:00","1023","-","3.4","57","1.7","1","48","16.3","18.5","17.6"
"Jyväskylä lentoasema AWOS","2024","5","17","08:00","1022.8","-","3.7","79","1.9","1.6","42","17.9","19.9","18.9"
"Jyväskylä lentoasema AWOS","2024","5","17","09:00","1022.7","-","3.8","189","2","1.5","36","18.9","21.3","20.1"
"Jyväskylä lentoasema AWOS","2024","5","17","10:00","1022.4","-","3.6","207","2.3","1.5","33","20.5","22.2","21"
"Jyväskylä lentoasema AWOS","2024","5","17","11:00","1022.1","-","6.2","182","2.8","2","31","21","23.2","22.1"
"Jyväskylä lentoasema AWOS","2024","5","17","12:00","1021.8","-","3.9","107","1.8","1.4","30","22.1","23.4","22.7"
"Jyväskylä lentoasema AWOS","2024","5","17","13:00","1021.4","-","5.4","167","2.9","2.2","28","22.9","24","23.4"
"Jyväskylä lentoasema AWOS","2024","5","17","14:00","1020.9","-","6.2","111","3.8","2.9","29","22.9","24.3","23.6"
"Jyväskylä lentoasema AWOS","2024","5","17","15:00","1020.5","-","6.4","150","4.2","3.3","29","23.2","24.2","23.7"
"Jyväskylä lentoasema AWOS","2024","5","17","16:00","1020.2","-","6.2","148","4.2","3.6","29","23.2","24.1","23.5"
"Jyväskylä lentoasema AWOS","2024","5","17","17:00","1020","-","5.2","159","3.2","3","30","22.8","23.5","23.1"
"Jyväskylä lentoasema AWOS","2024","5","17","18:00","1019.8","-","3.7","156","3.1","2.6","33","21.3","22.9","22.2"
"Jyväskylä lentoasema AWOS","2024","5","17","19:00","1019.9","-","2.6","165","2.1","1.2","43","16.8","21.6","19.6"
"Jyväskylä lentoasema AWOS","2024","5","17","20:00","1020.2","-","1.8","152","1","0.6","57","14.1","17.1","15.4"
"Jyväskylä lentoasema AWOS","2024","5","17","21:00","1020.2","-","1.8","186","1.3","0.8","67","12.3","14","13.2"
"Jyväskylä lentoasema AWOS","2024","5","17","22:00","1020.4","-","5.1","264","2.8","1","73","10.4","13.1","11.6"
"Jyväskylä lentoasema AWOS","2024","5","17","23:00","1020.5","-","1.6","125","1","0.6","79","9.1","11.6","10.4"
"Jyväskylä lentoasema AWOS","2024","5","18","00:00","1020.7","-","1.4","280","1.1","0.6","85","8.4","9.9","9.1"
"Jyväskylä lentoasema AWOS","2024","5","18","01:00","1020.7","-","0.8","201","0.6","0.4","91","7.6","8.5","8.1"
"Jyväskylä lentoasema AWOS","2024","5","18","02:00","1020.7","-","1.6","148","1","0.7","94","6.9","7.7","7.3"
"Jyväskylä lentoasema AWOS","2024","5","18","03:00","1020.6","-","1.5","149","1.1","0.5","92","7.2","8.5","7.8"
"Jyväskylä lentoasema AWOS","2024","5","18","04:00","1020.6","-","2.3","156","1.7","1","81","8.6","13","10.6"
"Jyväskylä lentoasema AWOS","2024","5","18","05:00","1020.3","-","4.1","192","3.1","2.6","65","13.1","15.8","14.4"
"Jyväskylä lentoasema AWOS","2024","5","18","06:00","1020.1","-","4.8","178","3.3","3","52","15.9","17.8","16.7"
"Jyväskylä lentoasema AWOS","2024","5","18","07:00","1019.7","-","5.7","201","4.3","3.4","45","17.6","19.5","18.5"
"Jyväskylä lentoasema AWOS","2024","5","18","08:00","1019.4","-","7.2","199","4.3","3.8","39","19","20.8","19.9"
"Jyväskylä lentoasema AWOS","2024","5","18","09:00","1019","-","7.3","204","5.1","4.5","37","20.4","21.7","21.1"
"Jyväskylä lentoasema AWOS","2024","5","18","10:00","1018.4","-","8.6","190","5.9","5.2","38","21.2","23.2","22"
"Jyväskylä lentoasema AWOS","2024","5","18","11:00","1017.8","-","9","200","5.8","5","36","22.1","23.3","22.6"
"Jyväskylä lentoasema AWOS","2024","5","18","12:00","1017.1","-","10.1","205","6.8","5.6","34","22.4","24.3","23.3"
"Jyväskylä lentoasema AWOS","2024","5","18","13:00","1016.5","-","11.3","211","7.2","6","33","23","24.3","23.6"
"Jyväskylä lentoasema AWOS","2024","5","18","14:00","1015.8","-","11.1","210","7.2","6","30","23.2","24.5","23.8"
"Jyväskylä lentoasema AWOS","2024","5","18","15:00","1015.1","-","9.3","211","6.6","5.7","29","23.3","24.1","23.6"
"Jyväskylä lentoasema AWOS","2024","5","18","16:00","1014.4","-","9","185","6.3","5.5","30","22.8","23.5","23.2"
"Jyväskylä lentoasema AWOS","2024","5","18","17:00","1013.8","-","8.6","188","6.3","5.4","29","22.1","22.9","22.5"
"Jyväskylä lentoasema AWOS","2024","5","18","18:00","1013.5","-","7.9","187","5.4","4.5","30","20.3","22.1","21.3"
"Jyväskylä lentoasema AWOS","2024","5","18","19:00","1013.5","-","5.8","183","4.4","3.5","31","18.7","20.6","19.6"
"Jyväskylä lentoasema AWOS","2024","5","18","20:00","1013.6","-","4.1","194","3.2","2.3","34","15.5","18.8","17.7"
"Jyväskylä lentoasema AWOS","2024","5","18","21:00","1013.7","-","3.6","191","2.5","2.2","40","14.2","16.9","15.8"
"Jyväskylä lentoasema AWOS","2024","5","18","22:00","1014","-","3.9","232","2.5","1.7","54","9.8","14.5","12.5"
"Jyväskylä lentoasema AWOS","2024","5","18","23:00","1014","-","1.2","196","1.3","0.6","65","9.5","11","10.1"
"Jyväskylä lentoasema AWOS","2024","5","19","00:00","1013.8","-","0.9","126","0.6","0.4","76","7.9","9.6","8.7"
"Jyväskylä lentoasema AWOS","2024","5","19","01:00","1013.5","-","1.2","131","1","0.5","83","6.5","7.9","7.3"
"Jyväskylä lentoasema AWOS","2024","5","19","02:00","1013.2","-","1.3","92","0.8","0.6","86","6.1","6.8","6.4"
"Jyväskylä lentoasema AWOS","2024","5","19","03:00","1012.8","-","3.7","157","3","2.3","83","6.2","9.1","7.3"
"Jyväskylä lentoasema AWOS","2024","5","19","04:00","1012.4","-","3.8","158","2.9","2.7","71","8.8","13","11.3"
"Jyväskylä lentoasema AWOS","2024","5","19","05:00","1011.9","-","5.5","182","3.1","2.8","58","13","16.2","14.7"
"Jyväskylä lentoasema AWOS","2024","5","19","06:00","1011.3","-","7.2","211","4.4","3.5","48","16.2","18.6","17.5"
"Jyväskylä lentoasema AWOS","2024","5","19","07:00","1010.7","-","10.2","202","6.2","4.9","44","18.5","20.5","19.5"
"Jyväskylä lentoasema AWOS","2024","5","19","08:00","1010","-","10.7","226","6.3","5","42","20.3","22","21.1"
"Jyväskylä lentoasema AWOS","2024","5","19","09:00","1009.4","-","10.5","221","7.4","6","40","21.1","22.6","21.9"
"Jyväskylä lentoasema AWOS","2024","5","19","10:00","1008.9","-","12.1","232","7.2","6.4","37","21.5","23.3","22.4"
"Jyväskylä lentoasema AWOS","2024","5","19","11:00","1008.5","-","11.7","228","7.1","5.9","34","22.6","23.8","23"
"Jyväskylä lentoasema AWOS","2024","5","19","12:00","1008","-","11","238","7.5","6.5","32","22.9","24.3","23.6"
"Jyväskylä lentoasema AWOS","2024","5","19","13:00","1007.6","-","11.3","234","6.7","5.9","31","22.7","24.3","23.5"
"Jyväskylä lentoasema AWOS","2024","5","19","14:00","1007.1","-","11.6","233","7.1","6.6","29","23.1","24.2","23.7"
"Jyväskylä lentoasema AWOS","2024","5","19","15:00","1006.5","-","11.9","233","7.4","5.8","29","23","24.1","23.7"
"Jyväskylä lentoasema AWOS","2024","5","19","16:00","1006.1","-","11.8","245","7","6.1","28","22.6","23.7","23.2"
"Jyväskylä lentoasema AWOS","2024","5","19","17:00","1006.3","-","11.9","272","7.8","6.5","27","22","23.5","22.6"
"Jyväskylä lentoasema AWOS","2024","5","19","18:00","1007","-","12.2","285","8.5","6.2","32","18.1","22","20.8"
"Jyväskylä lentoasema AWOS","2024","5","19","19:00","1008.8","-","11.9","318","8.7","7.8","50","15.5","18.2","16.5"
"Jyväskylä lentoasema AWOS","2024","5","19","20:00","1009.9","-","13.3","322","8.8","6.6","52","14.3","15.6","14.8"
"Jyväskylä lentoasema AWOS","2024","5","19","21:00","1010.8","-","11.1","323","6.8","5.6","52","13.4","14.3","13.9"
"Jyväskylä lentoasema AWOS","2024","5","19","22:00","1011.5","-","9.4","323","5.9","5.2","57","12.4","13.5","13"
"Jyväskylä lentoasema AWOS","2024","5","19","23:00","1012.5","-","10.9","330","7.9","6.7","49","11.1","12.6","12"
"Jyväskylä lentoasema AWOS","2024","5","20","00:00","1013.7","-","12.4","335","8.3","6.8","37","9.2","11.1","10.1"
"Jyväskylä lentoasema AWOS","2024","5","20","01:00","1014.8","-","11","338","7.2","5.8","38","8","9.1","8.7"
"Jyväskylä lentoasema AWOS","2024","5","20","02:00","1015.7","-","6.7","331","4.7","3.8","46","4.8","8","6.6"
"Jyväskylä lentoasema AWOS","2024","5","20","03:00","1016.5","-","5.1","319","3.9","3","49","5.9","6.8","6.4"
"Jyväskylä lentoasema AWOS","2024","5","20","04:00","1017","-","6.4","328","5","4.1","48","6.8","8","7.3"
"Jyväskylä lentoasema AWOS","2024","5","20","05:00","1017.4","-","7.2","333","5.3","4.4","46","7.9","8.9","8.2"
"Jyväskylä lentoasema AWOS","2024","5","20","06:00","1017.7","-","6","339","4.5","3.8","44","8.4","9.9","9"
"Jyväskylä lentoasema AWOS","2024","5","20","07:00","1018.1","-","6.3","329","4.6","3.5","42","9.2","10.8","9.9"
"Jyväskylä lentoasema AWOS","2024","5","20","08:00","1018.4","-","7.1","298","4.5","3.5","39","9.9","12.2","11.1"
"Jyväskylä lentoasema AWOS","2024","5","20","09:00","1018.8","-","8.6","308","5.5","4.5","35","11.3","13","12"
"Jyväskylä lentoasema AWOS","2024","5","20","10:00","1019","-","8.4","289","5.6","4.5","33","12.1","13.8","12.9"
"Jyväskylä lentoasema AWOS","2024","5","20","11:00","1019.1","-","11.2","320","6.4","5.3","31","12.6","14.6","13.5"
"Jyväskylä lentoasema AWOS","2024","5","20","12:00","1019.2","-","9.2","297","6","5","30","13.1","14.7","14"
"Jyväskylä lentoasema AWOS","2024","5","20","13:00","1019.3","-","8.6","319","5.6","5","30","13.3","14.7","14.1"
"Jyväskylä lentoasema AWOS","2024","5","20","14:00","1019.5","-","10.1","321","5.9","5","29","13.6","15","14.2"
"Jyväskylä lentoasema AWOS","2024","5","20","15:00","1019.6","-","9.4","329","6.3","5.3","28","13.7","14.8","14.2"
"Jyväskylä lentoasema AWOS","2024","5","20","16:00","1019.7","-","9","342","5.4","4.6","27","13.5","14.8","14"
"Jyväskylä lentoasema AWOS","2024","5","20","17:00","1020","-","7.1","335","5.1","4.6","29","13.2","14.3","13.6"
"Jyväskylä lentoasema AWOS","2024","5","20","18:00","1020.5","-","6.4","348","4.7","4","31","12.2","13.2","12.7"
"Jyväskylä lentoasema AWOS","2024","5","20","19:00","1021.3","-","4.6","342","3.8","3.1","36","10.2","12.2","11.3"
"Jyväskylä lentoasema AWOS","2024","5","20","20:00","1022.1","-","6.3","342","4.4","3.8","44","7.5","10.3","9.2"
"Jyväskylä lentoasema AWOS","2024","5","20","21:00","1022.9","-","4","347","3.5","2.2","48","4.6","8.5","7.4"
"Jyväskylä lentoasema AWOS","2024","5","20","22:00","1023.7","-","2.3","318","2","1.6","64","2.7","5.7","3.9"
"Jyväskylä lentoasema AWOS","2024","5","20","23:00","1024.4","-","1.7","302","1.6","1.3","70","0.6","3.3","2.2"
"Jyväskylä lentoasema AWOS","2024","5","21","00:00","1025.1","-","1.9","311","1.6","1","80","-0.2","1.6","0.3"
"Jyväskylä lentoasema AWOS","2024","5","21","01:00","1025.6","-","1.5","295","1.2","0.8","87","-0.8","0","-0.4"
"Jyväskylä lentoasema AWOS","2024","5","21","02:00","1025.9","-","2","323","1.7","1.4","82","-1.4","0.4","-0.6"
"Jyväskylä lentoasema AWOS","2024","5","21","03:00","1026.1","-","1.4","357","1.3","0.7","84","-0.7","2.1","0.4"
"Jyväskylä lentoasema AWOS","2024","5","21","04:00","1026.1","-","1.2","5","0.9","0.6","72","2.2","5.7","3.9"
"Jyväskylä lentoasema AWOS","2024","5","21","05:00","1026","-","1.6","95","1","0.5","53","5.7","9.5","7.7"
"Jyväskylä lentoasema AWOS","2024","5","21","06:00","1026.2","-","2.4","94","1.3","1","37","9","10.7","10.1"
"Jyväskylä lentoasema AWOS","2024","5","21","07:00","1026.4","-","4.6","295","2.3","1.6","34","10.2","11.9","11"
"Jyväskylä lentoasema AWOS","2024","5","21","08:00","1026.3","-","5.9","279","3.4","2.4","31","11.4","13.2","12.2"
"Jyväskylä lentoasema AWOS","2024","5","21","09:00","1026","-","6.7","256","3.4","2.4","29","12.6","14.5","13.4"
"Jyväskylä lentoasema AWOS","2024","5","21","10:00","1025.9","-","7.4","267","4.9","3","28","13.8","15.5","14.5"
"Jyväskylä lentoasema AWOS","2024","5","21","11:00","1025.5","-","8.8","295","4.9","3.4","27","14.5","16.8","15.7"
"Jyväskylä lentoasema AWOS","2024","5","21","12:00","1025.1","-","11.7","286","4.8","3.3","26","15.8","17.5","16.6"
"Jyväskylä lentoasema AWOS","2024","5","21","13:00","1024.7","-","13","297","4.5","2.9","26","16.3","18.1","17.1"
"Jyväskylä lentoasema AWOS","2024","5","21","14:00","1024.3","-","6.5","283","5","3.3","25","17","18.9","18"
"Jyväskylä lentoasema AWOS","2024","5","21","15:00","1024","-","5.9","328","3.9","2.7","26","17.2","19.1","18.1"
"Jyväskylä lentoasema AWOS","2024","5","21","16:00","1023.8","-","6.8","308","3.4","1.8","26","17.4","18.4","17.9"
"Jyväskylä lentoasema AWOS","2024","5","21","17:00","1023.7","-","3.5","34","2.8","2.3","29","16.8","17.5","17.2"
"Jyväskylä lentoasema AWOS","2024","5","21","18:00","1023.8","-","3.2","82","2.7","2","35","15.3","16.8","16.1"
"Jyväskylä lentoasema AWOS","2024","5","21","19:00","1024.3","-","6.2","42","3.9","2.9","39","14.5","15.9","15"
"Jyväskylä lentoasema AWOS","2024","5","21","20:00","1024.9","-","3.7","10","2.5","2.3","42","13.4","14.5","14"
"Jyväskylä lentoasema AWOS","2024","5","21","21:00","1025.4","-","3.1","13","2.2","1.4","42","13","13.4","13.2"
"Jyväskylä lentoasema AWOS","2024","5","21","22:00","1025.7","-","1.9","355","1.4","1","41","12.5","13","12.8"
"Jyväskylä lentoasema AWOS","2024","5","21","23:00","1025.9","-","1.7","321","1.4","1.1","53","11.1","12.6","11.6"
"Jyväskylä lentoasema AWOS","2024","5","22","00:00","1026","-","1.4","305","1.4","0.8","58","10.2","11.3","10.9"
"Jyväskylä lentoasema AWOS","2024","5","22","01:00","1026","-","2.3","330","1.8","1.4","62","9.8","10.8","10.2"
"Jyväskylä lentoasema AWOS","2024","5","22","02:00","1026.2","-","1.5","320","1.3","0.9","66","8.4","10.2","9.4"
"Jyväskylä lentoasema AWOS","2024","5","22","03:00","1026.5","-","1.4","290","1.1","0.7","74","7.1","8.2","7.6"
"Jyväskylä lentoasema AWOS","2024","5","22","04:00","1026.7","-","1.4","316","1.2","0.6","75","7.8","9.2","8.5"
"Jyväskylä lentoasema AWOS","2024","5","22","05:00","1026.7","-","1.5","316","1.1","0.7","66","9.1","11.9","10.4"
"Jyväskylä lentoasema AWOS","2024","5","22","06:00","1026.5","-","2.6","274","1.6","1.1","44","11.8","14.5","13.4"
"Jyväskylä lentoasema AWOS","2024","5","22","07:00","1026.5","-","3","294","1.7","1.2","35","14.1","16.1","15.3"
"Jyväskylä lentoasema AWOS","2024","5","22","08:00","1026.4","-","4.6","303","2.6","2","29","15.7","17.9","16.7"
"Jyväskylä lentoasema AWOS","2024","5","22","09:00","1026.1","-","5.8","296","3.3","2.5","24","17.3","19.1","18.1"
"Jyväskylä lentoasema AWOS","2024","5","22","10:00","1025.9","-","5.4","333","3.5","2.5","25","18.8","20.3","19.4"
"Jyväskylä lentoasema AWOS","2024","5","22","11:00","1025.7","-","6.7","213","3.9","2.7","26","19.6","21.1","20.2"
"Jyväskylä lentoasema AWOS","2024","5","22","12:00","1025.4","-","5.2","68","2.7","1.9","26","20.2","21.9","20.8"
"Jyväskylä lentoasema AWOS","2024","5","22","13:00","1025","-","5.6","278","3.8","2.5","26","21.3","22.7","21.9"
"Jyväskylä lentoasema AWOS","2024","5","22","14:00","1024.6","-","5.4","287","2.7","2.1","27","21.4","23.1","22.4"
"Jyväskylä lentoasema AWOS","2024","5","22","15:00","1024.1","-","4.7","255","2.6","2","27","22.1","23.4","22.7"
"Jyväskylä lentoasema AWOS","2024","5","22","16:00","1023.8","-","5.3","145","4.1","3","28","21.9","22.7","22.1"
"Jyväskylä lentoasema AWOS","2024","5","22","17:00","1023.5","-","5.7","131","4.6","4","30","21.3","22.1","21.7"
"Jyväskylä lentoasema AWOS","2024","5","22","18:00","1023.4","-","5.2","191","3.7","2.7","33","20.2","21.4","20.9"
"Jyväskylä lentoasema AWOS","2024","5","22","19:00","1023.9","-","4.9","170","3.1","2.3","34","18.7","20.3","19.7"
"Jyväskylä lentoasema AWOS","2024","5","22","20:00","1024.7","-","2.8","150","2.1","1","51","13.7","18.6","15.7"
"Jyväskylä lentoasema AWOS","2024","5","22","21:00","1025.2","-","1.1","308","0.8","0.5","66","11.1","13.7","12.3"
"Jyväskylä lentoasema AWOS","2024","5","22","22:00","1025.6","-","1","313","0.7","0.5","73","9.3","11.7","10.6"
"Jyväskylä lentoasema AWOS","2024","5","22","23:00","1026","-","0.8","126","0.5","0.4","81","8.2","10","9.1"
"Jyväskylä lentoasema AWOS","2024","5","23","00:00","1026.3","-","0.9","161","0.6","0.3","87","7.3","8.6","8"
"Jyväskylä lentoasema AWOS","2024","5","23","01:00","1026.7","-","1","185","0.7","0.5","91","6.3","7.7","7.2"
"Jyväskylä lentoasema AWOS","2024","5","23","02:00","1027","-","0.8","147","0.5","0.4","93","6.3","7","6.6"
"Jyväskylä lentoasema AWOS","2024","5","23","03:00","1027.1","-","1.9","122","1.7","1","87","6.8","9.5","7.9"
"Jyväskylä lentoasema AWOS","2024","5","23","04:00","1027.2","-","2.1","130","1.7","1.3","77","9.1","13.7","11.1"
"Jyväskylä lentoasema AWOS","2024","5","23","05:00","1027.1","-","4.2","238","2.6","2","57","13.7","18.1","15.9"
"Jyväskylä lentoasema AWOS","2024","5","23","06:00","1027.1","-","6.2","255","3.9","3.4","40","18.1","20.2","19.3"
"Jyväskylä lentoasema AWOS","2024","5","23","07:00","1027.2","-","5.8","240","3.9","3.4","36","19.7","21.3","20.5"
"Jyväskylä lentoasema AWOS","2024","5","23","08:00","1027","-","5.9","239","3.9","2.7","35","20.4","22","21.3"
"Jyväskylä lentoasema AWOS","2024","5","23","09:00","1026.8","-","7.2","206","4.2","3.2","33","21.7","23.3","22.4"
"Jyväskylä lentoasema AWOS","2024","5","23","10:00","1026.6","-","8.3","205","5","4.2","31","22.7","24.3","23.3"
"Jyväskylä lentoasema AWOS","2024","5","23","11:00","1026.5","-","9.9","201","6","5.1","31","23.1","24.5","23.7"
"Jyväskylä lentoasema AWOS","2024","5","23","12:00","1026.4","-","9.4","206","6.6","5.5","29","23.5","24.5","23.9"
"Jyväskylä lentoasema AWOS","2024","5","23","13:00","1026.2","-","9.7","187","6.3","5.6","29","23.5","24.6","24"
"Jyväskylä lentoasema AWOS","2024","5","23","14:00","1025.9","-","8.3","196","5.9","4.9","29","23.7","24.6","24.1"
"Jyväskylä lentoasema AWOS","2024","5","23","15:00","1025.5","-","9.3","180","5.7","5.1","30","23.7","24.3","24"
"Jyväskylä lentoasema AWOS","2024","5","23","16:00","1025.3","-","8.7","181","6","5.1","31","23.5","24.3","23.8"
