"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lämpötilan keskiarvo [°C]","Ylin lämpötila [°C]","Alin lämpötila [°C]","Keskituulen nopeus [m/s]","Suhteellisen kosteuden keskiarvo [%]","Kovin keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]","Kovin puuska [m/s]","Tunnin sademäärä [mm]","Ilmanpaineen keskiarvo [hPa]"
"Jyväskylä lentoasema","2024","6","10","06:00","8.1","8.2","8","-","96","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","6","10","07:00","8.9","10","8.1","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","08:00","10.4","11.5","9.9","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","09:00","11.9","13.5","11.1","-","74","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","10:00","13.4","14.2","12.8","-","66","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","11:00","12.7","14.4","11.5","-","73","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","6","10","12:00","14","14.9","13","-","65","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","13:00","14.8","15.8","14","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","14:00","15.2","16.3","14.5","-","54","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","15:00","15.1","16","14.5","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","16:00","15.4","16.1","14.8","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","17:00","15.1","15.7","14.7","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","18:00","15.4","15.7","15.2","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","19:00","14.2","15.2","13.2","-","56","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","20:00","12.1","13.1","11.2","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","21:00","9.9","11.1","9.3","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","22:00","9.5","9.7","9.2","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","10","23:00","9.5","10","9.2","-","85","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","00:00","9.7","10","9.3","-","91","-","-","-","1","-"
"Jyväskylä lentoasema","2024","6","11","01:00","9.4","9.5","9.2","-","96","-","-","-","1.9","-"
"Jyväskylä lentoasema","2024","6","11","02:00","9.6","9.7","9.4","-","96","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","6","11","03:00","9.7","9.9","9.5","-","96","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","6","11","04:00","9.3","9.6","9.2","-","95","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","6","11","05:00","10.1","10.6","9.7","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","06:00","11","11.5","10.7","-","85","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","07:00","11.2","11.7","10.5","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","08:00","11.1","11.7","10.5","-","83","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","6","11","09:00","11.5","12.3","10.6","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","10:00","12.9","14.3","11.3","-","69","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","11:00","14.5","15.6","13.7","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","12:00","15.1","15.8","14.1","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","13:00","15.8","16.6","15.2","-","60","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","14:00","16.8","17.4","15.9","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","15:00","15.3","17","14.3","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","16:00","14.6","14.9","13.9","-","69","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","17:00","14.7","15.8","13.9","-","71","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","18:00","15.2","16.3","14.5","-","55","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","19:00","14","14.5","13.3","-","58","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","20:00","11.8","13.2","9.9","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","21:00","9.6","10.1","8.9","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","22:00","7.5","8.8","6.7","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","11","23:00","6","7","5","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","00:00","6.5","7.8","5.5","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","01:00","5","6.1","4.2","-","96","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","02:00","5.6","5.9","5.3","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","03:00","6.5","7.3","6","-","96","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","04:00","7.6","7.9","7.3","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","05:00","9.2","10.3","7.9","-","92","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","06:00","11","11.8","10.4","-","86","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","07:00","13.1","13.9","11.9","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","08:00","14.6","15.1","13.8","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","09:00","13.7","15.4","12.1","-","68","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","6","12","10:00","14","15.8","13.1","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","11:00","15.7","17.2","13.3","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","12:00","17.2","17.9","16.5","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","13:00","17.6","18.9","16.7","-","46","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","14:00","16.9","17.8","16.3","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","15:00","16.8","17.5","16.2","-","54","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","16:00","16.6","17.3","15.6","-","55","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","17:00","16.1","17","14.6","-","55","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","18:00","14.9","15.4","14.2","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","19:00","14.2","14.8","13.6","-","73","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","20:00","12.5","13.5","11.2","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","21:00","10.3","11.3","8.9","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","22:00","8.5","9.4","8","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","12","23:00","8.1","8.6","7.4","-","96","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","00:00","6.9","8","6","-","96","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","01:00","6.4","7.3","5.6","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","02:00","8","8.4","7.3","-","96","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","03:00","8.7","9","8.1","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","04:00","9.8","10.9","8.9","-","95","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","05:00","11.9","12.8","10.8","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","06:00","12.6","13","12","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","07:00","11.7","12","11.3","-","87","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","08:00","12","13.1","11.2","-","87","-","-","-","0.4","-"
"Jyväskylä lentoasema","2024","6","13","09:00","13.4","14.2","12.7","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","10:00","15","16.5","13.3","-","64","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","11:00","16.2","17.3","15","-","59","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","6","13","12:00","16.4","17","15.7","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","13:00","14.8","15.7","13.5","-","72","-","-","-","0.6","-"
"Jyväskylä lentoasema","2024","6","13","14:00","14.1","14.5","13.5","-","84","-","-","-","1.6","-"
"Jyväskylä lentoasema","2024","6","13","15:00","14.1","14.6","13.6","-","85","-","-","-","0.5","-"
"Jyväskylä lentoasema","2024","6","13","16:00","12.8","13.9","12.2","-","87","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","6","13","17:00","12.1","12.3","11.9","-","94","-","-","-","1","-"
"Jyväskylä lentoasema","2024","6","13","18:00","12.8","13.6","12.1","-","95","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","6","13","19:00","12.6","13.1","11.7","-","91","-","-","-","0.2","-"
"Jyväskylä lentoasema","2024","6","13","20:00","11","11.7","10.3","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","21:00","9.6","10.2","9","-","99","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","22:00","8.5","8.9","7.6","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","13","23:00","7.6","8.7","6.9","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","00:00","6.9","7.3","6.3","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","01:00","6.1","6.5","5.9","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","02:00","6.3","7","5.6","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","03:00","7.7","8","6.9","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","04:00","9","10.5","7.9","-","100","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","05:00","11.3","11.9","10.6","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","06:00","12.5","13.5","12","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","07:00","13.7","14.2","13.1","-","70","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","08:00","14.4","14.9","13.9","-","63","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","09:00","15.3","15.9","14.5","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","10:00","16.2","17.3","15.1","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","11:00","16.9","17.8","16.1","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","12:00","17.1","18.4","16.2","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","13:00","16.6","17.4","16.1","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","14:00","17.3","18.5","16.5","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","15:00","17.5","18.5","16.5","-","42","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","16:00","16.5","17.5","16","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","17:00","16.1","16.8","15.4","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","18:00","15.6","16.7","15.2","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","19:00","14.2","15.1","12.8","-","59","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","20:00","11.5","12.8","10.8","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","21:00","10.7","11.4","10.2","-","79","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","22:00","10.7","11.4","9.9","-","80","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","14","23:00","8.9","9.9","8","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","00:00","6.8","8","5.2","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","01:00","6.4","7.1","5.2","-","98","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","02:00","5.9","6.3","5.3","-","98","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","03:00","8.1","9.9","5.4","-","89","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","04:00","10.4","11.3","9.1","-","84","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","05:00","12.5","13.8","11.4","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","06:00","13.9","14.5","13.2","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","07:00","14.8","15.7","13.9","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","08:00","15.5","16.3","14.9","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","09:00","16.4","17.5","15.3","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","10:00","17","18.4","16.1","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","11:00","17.1","17.6","16.4","-","45","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","12:00","17.8","18.9","16.4","-","43","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","13:00","18.3","19.2","17.2","-","40","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","14:00","18.1","19.4","17.6","-","42","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","15:00","18.3","19","17.7","-","40","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","16:00","17.9","18.6","17.5","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","17:00","17.9","19.1","17.5","-","45","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","18:00","16.7","17.8","15.5","-","54","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","19:00","14.5","15.4","13.8","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","20:00","12.6","13.7","11.6","-","78","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","21:00","10.4","11.5","9.9","-","88","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","22:00","9.6","10.3","8.9","-","91","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","15","23:00","8.6","9.5","7.5","-","93","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","00:00","7.6","7.9","7.3","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","01:00","7.3","7.5","7.1","-","97","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","02:00","7.7","8.2","7.3","-","94","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","03:00","8.9","10.6","7.8","-","90","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","04:00","11.9","13.4","10.6","-","82","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","05:00","14.6","15.4","13.4","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","06:00","16.6","17.5","15.5","-","55","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","07:00","17.5","18.1","17","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","08:00","18.9","19.5","18","-","51","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","09:00","19","19.9","18.2","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","10:00","19.8","20.8","18.8","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","11:00","19.5","19.9","18.9","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","12:00","19.9","20.2","19.6","-","49","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","13:00","20.1","20.4","19.7","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","14:00","20.2","20.6","20","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","15:00","20.3","20.6","20.1","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","16:00","20.2","20.3","20.1","-","48","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","17:00","19.6","20.1","19.4","-","53","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","18:00","19.1","19.4","18.7","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","19:00","18","18.7","17.3","-","66","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","20:00","17.1","17.6","16.6","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","21:00","16.1","16.7","15.6","-","72","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","22:00","15.4","15.8","15","-","74","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","16","23:00","15","15.2","14.7","-","74","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","00:00","14.7","15","14.5","-","75","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","01:00","14.5","14.7","14.3","-","77","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","02:00","14.4","14.7","14.2","-","79","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","03:00","14.7","15.5","14","-","81","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","04:00","16.4","17.3","15.4","-","71","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","05:00","17.4","18.6","16.9","-","68","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","06:00","19.7","20.5","18.6","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","07:00","20.7","21.5","20.3","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","08:00","21.8","22.7","21.1","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","09:00","21.3","22.7","20.9","-","52","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","10:00","22.5","23.8","21.2","-","47","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","11:00","23","24.1","22","-","45","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","12:00","23.6","24.3","22.9","-","42","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","13:00","23.7","24.3","23","-","40","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","14:00","24","24.5","23.1","-","37","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","15:00","24.4","24.9","23.6","-","36","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","16:00","24.1","24.6","23.6","-","37","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","17:00","23.2","23.9","22.7","-","41","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","18:00","23.1","23.3","22.9","-","44","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","19:00","22","22.8","21.3","-","50","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","20:00","20.3","21.2","19.7","-","57","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","21:00","19.9","20.2","19.7","-","61","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","22:00","19.9","20.3","19.5","-","67","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","17","23:00","19","19.5","18.6","-","76","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","18","00:00","17.9","18.6","17.4","-","85","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","18","01:00","16.9","17.4","16.5","-","93","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","6","18","02:00","16.3","16.6","16.2","-","97","-","-","-","0.3","-"
"Jyväskylä lentoasema","2024","6","18","03:00","16.2","16.3","16.2","-","98","-","-","-","0","-"
"Jyväskylä lentoasema","2024","6","18","04:00","16.3","16.3","16.2","-","97","-","-","-","0.1","-"
"Jyväskylä lentoasema","2024","6","18","05:00","16.2","16.3","16.1","-","98","-","-","-","0.8","-"
"Jyväskylä lentoasema","2024","6","18","06:00","16.4","16.7","16.3","-","98","-","-","-","0.6","-"
"Jyväskylä lentoasema","2024","6","18","07:00","16.6","16.8","16.4","-","96","-","-","-","0.3","-"
